rate_hits_mapped,rate_hits_unmapped,time_mapped,time_unmapped
1,0,1.67318e-06,1.79948e-06
1,0,1.67305e-06,1.80089e-06
1,0,1.67338e-06,1.79995e-06
1,0,1.67362e-06,1.79915e-06
1,0,1.67347e-06,1.79923e-06
1,0,1.67229e-06,1.79949e-06
1,0,1.6743e-06,1.79541e-06
1,0,1.67402e-06,1.79868e-06
1,0,1.67375e-06,1.79914e-06
1,0,1.67238e-06,1.79915e-06
1,0,1.67407e-06,1.80006e-06
1,0,1.67506e-06,1.7995e-06
1,0,1.67382e-06,1.79896e-06
1,0,1.6734e-06,1.79557e-06
1,0,1.67265e-06,1.80117e-06
1,0,1.67557e-06,1.79873e-06
1,0,1.67425e-06,1.80146e-06
1,0,1.67549e-06,1.79882e-06
1,0,1.67676e-06,1.80054e-06
1,0,1.67392e-06,1.79886e-06
1,0,1.67284e-06,1.79597e-06
1,0,1.67538e-06,1.79826e-06
1,0,1.67606e-06,1.79876e-06
1,0,1.67242e-06,1.79993e-06
1,0,1.67308e-06,1.79984e-06
1,0,1.67649e-06,1.80002e-06
1,0,1.67361e-06,1.79871e-06
1,0,1.67351e-06,1.79826e-06
1,0,1.67483e-06,1.79925e-06
1,0,1.67555e-06,1.79944e-06
1,0,1.67579e-06,1.79951e-06
1,0,1.67298e-06,1.79919e-06
1,0,1.67602e-06,1.79975e-06
1,0,1.67273e-06,1.80079e-06
1,0,1.67356e-06,1.79921e-06
1,0,1.67538e-06,1.79985e-06
1,0,1.67361e-06,1.79582e-06
1,0,1.67284e-06,1.80005e-06
1,0,1.67455e-06,1.795e-06
1,0,1.67373e-06,1.79921e-06
1,0,1.67349e-06,1.79904e-06
1,0,1.67281e-06,1.79954e-06
1,0,1.67565e-06,1.79895e-06
1,0,1.67511e-06,1.79869e-06
1,0,1.67227e-06,1.79897e-06
1,0,1.67423e-06,1.79515e-06
1,0,1.6725e-06,1.8004e-06
1,0,1.67593e-06,1.79878e-06
1,0,1.67325e-06,1.8019e-06
1,0,1.67353e-06,1.79926e-06
1,0,1.6731e-06,1.79957e-06
1,0,1.67589e-06,1.79928e-06
1,0,1.67573e-06,1.79539e-06
1,0,1.67673e-06,1.799e-06
1,0,1.6737e-06,1.7997e-06
1,0,1.67311e-06,1.80116e-06
1,0,1.67604e-06,1.79998e-06
1,0,1.63183e-06,1.79955e-06
1,0,1.67459e-06,1.79879e-06
1,0,1.67273e-06,1.7978e-06
1,0,1.67289e-06,1.79798e-06
1,0,1.67604e-06,1.79892e-06
1,0,1.67645e-06,1.79961e-06
1,0,1.67363e-06,1.80255e-06
1,0,1.67336e-06,1.79889e-06
1,0,1.67578e-06,1.80152e-06
1,0,1.67264e-06,1.799e-06
1,0,1.67652e-06,1.79988e-06
1,0,1.67521e-06,1.79938e-06
1,0,1.67497e-06,1.79904e-06
1,0,1.67377e-06,1.79894e-06
1,0,1.67406e-06,1.79974e-06
1,0,1.67536e-06,1.79896e-06
1,0,1.67559e-06,1.79792e-06
1,0,1.6773e-06,1.79928e-06
1,0,1.67348e-06,1.79895e-06
1,0,1.67373e-06,1.79989e-06
1,0,1.67086e-06,1.79661e-06
1,0,1.6757e-06,1.79879e-06
1,0,1.67567e-06,1.7988e-06
1,0,1.67552e-06,1.80119e-06
1,0,1.67587e-06,1.80017e-06
1,0,1.67584e-06,1.79891e-06
1,0,1.67172e-06,1.79943e-06
1,0,1.67384e-06,1.79444e-06
1,0,1.67485e-06,1.79876e-06
1,0,1.67383e-06,1.7992e-06
1,0,1.67577e-06,1.79886e-06
1,0,1.6741e-06,1.7987e-06
1,0,1.67562e-06,1.79899e-06
1,0,1.67568e-06,1.79983e-06
1,0,1.67231e-06,1.7953e-06
1,0,1.67568e-06,1.79822e-06
1,0,1.67537e-06,1.79928e-06
1,0,1.67349e-06,1.79923e-06
1,0,1.6741e-06,1.79924e-06
1,0,1.67619e-06,1.79936e-06
1,0,1.67331e-06,1.80152e-06
1,0,1.67307e-06,1.79611e-06
1,0,1.67522e-06,1.79978e-06
1,0,1.67407e-06,1.79952e-06
1,0,1.67419e-06,1.7995e-06
1,0,1.6727e-06,1.79894e-06
1,0,1.67395e-06,1.79987e-06
1,0,1.67614e-06,1.79915e-06
1,0,1.67514e-06,1.79859e-06
1,0,1.67652e-06,1.79944e-06
1,0,1.67584e-06,1.7993e-06
1,0,1.67366e-06,1.79901e-06
1,0,1.67293e-06,1.79953e-06
1,0,1.676e-06,1.80139e-06
1,0,1.67564e-06,1.79997e-06
1,0,1.6732e-06,1.79901e-06
1,0,1.67477e-06,1.79979e-06
1,0,1.67616e-06,1.79946e-06
1,0,1.67382e-06,1.79968e-06
1,0,1.6744e-06,1.79782e-06
1,0,1.67348e-06,1.79984e-06
1,0,1.67442e-06,1.79964e-06
1,0,1.67653e-06,1.79939e-06
1,0,1.67389e-06,1.79904e-06
1,0,1.67387e-06,1.79919e-06
1,0,1.67394e-06,1.7995e-06
1,0,1.67196e-06,1.79612e-06
1,0,1.67591e-06,1.79962e-06
1,0,1.67539e-06,1.79966e-06
1,0,1.67547e-06,1.79955e-06
1,0,1.67544e-06,1.79949e-06
1,0,1.67562e-06,1.79978e-06
1,0,1.67271e-06,1.79936e-06
1,0,1.67489e-06,1.795e-06
1,0,1.67578e-06,1.80028e-06
1,0,1.67571e-06,1.80021e-06
1,0,1.67287e-06,1.7995e-06
1,0,1.67487e-06,1.80134e-06
1,0,1.67357e-06,1.80028e-06
1,0,1.67334e-06,1.79888e-06
1,0,1.67486e-06,1.79633e-06
1,0,1.6758e-06,1.80017e-06
1,0,1.67653e-06,1.80265e-06
1,0,1.6755e-06,1.80105e-06
1,0,1.67587e-06,1.7992e-06
1,0,1.67256e-06,1.79889e-06
1,0,1.67361e-06,1.79942e-06
1,0,1.6732e-06,1.79879e-06
1,0,1.673e-06,1.79881e-06
1,0,1.67471e-06,1.79964e-06
1,0,1.67552e-06,1.80151e-06
1,0,1.67227e-06,1.79829e-06
1,0,1.67292e-06,1.79902e-06
1,0,1.67375e-06,1.79892e-06
1,0,1.67552e-06,1.79895e-06
1,0,1.67404e-06,1.79961e-06
1,0,1.67533e-06,1.79872e-06
1,0,1.67373e-06,1.7992e-06
1,0,1.67035e-06,1.7977e-06
1,0,1.67289e-06,1.79957e-06
1,0,1.67399e-06,1.79933e-06
1,0,1.67409e-06,1.79938e-06
1,0,1.67612e-06,1.7999e-06
1,0,1.67281e-06,1.79967e-06
1,0,1.67382e-06,1.79833e-06
1,0.0001,1.70667e-06,2.00478e-06
1,0,1.67424e-06,1.79967e-06
1,0,1.67526e-06,1.80081e-06
1,0,1.67569e-06,1.79956e-06
1,0,1.67636e-06,1.79967e-06
1,0,1.67607e-06,1.80007e-06
1,0,1.67393e-06,1.79843e-06
1,0,1.67447e-06,1.79524e-06
1,0,1.67607e-06,1.79972e-06
1,0,1.67516e-06,1.79893e-06
1,0,1.67477e-06,1.79886e-06
1,0,1.67363e-06,1.80052e-06
1,0,1.67605e-06,1.79883e-06
1,0,1.67401e-06,1.80162e-06
1,0,1.67432e-06,1.79445e-06
1,0,1.67506e-06,1.79991e-06
1,0,1.67411e-06,1.79935e-06
1,0,1.67266e-06,1.79997e-06
1,0,1.67469e-06,1.79873e-06
1,0,1.67567e-06,1.7992e-06
1,0,1.67405e-06,1.79974e-06
1,0,1.67488e-06,1.79611e-06
1,0,1.67256e-06,1.79912e-06
1,0,1.67361e-06,1.79972e-06
1,0,1.67346e-06,1.79969e-06
1,0,1.67568e-06,1.79862e-06
1,0,1.67316e-06,1.80218e-06
1,0,1.67566e-06,1.79877e-06
1,0,1.67272e-06,1.79759e-06
1,0,1.67364e-06,1.79908e-06
1,0,1.6753e-06,1.79925e-06
1,0,1.67346e-06,1.7994e-06
1,0,1.67481e-06,1.79842e-06
1,0,1.67272e-06,1.79874e-06
1,0,1.63344e-06,1.79959e-06
1,0,1.6756e-06,1.79758e-06
1,0,1.67423e-06,1.79899e-06
1,0,1.67628e-06,1.80188e-06
1,0,1.67273e-06,1.79912e-06
1,0,1.67376e-06,1.79881e-06
1,0,1.67399e-06,1.80008e-06
1,0,1.67235e-06,1.79993e-06
1,0,1.67645e-06,1.79961e-06
1,0,1.67328e-06,1.79905e-06
1,0,1.67626e-06,1.80032e-06
1,0,1.67302e-06,1.79915e-06
1,0,1.67099e-06,1.79432e-06
1,0,1.67186e-06,1.79966e-06
1,0,1.67317e-06,1.79914e-06
1,0,1.67316e-06,1.7991e-06
1,0,1.67539e-06,1.80063e-06
1,0,1.67453e-06,1.79988e-06
1,0,1.67568e-06,1.79893e-06
1,0,1.67491e-06,1.79425e-06
1,0,1.67601e-06,1.7992e-06
1,0,1.67595e-06,1.79918e-06
1,0,1.67578e-06,1.79905e-06
1,0,1.67386e-06,1.79906e-06
1,0,1.67276e-06,1.79883e-06
1,0,1.67454e-06,1.79948e-06
1,0,1.67284e-06,1.79607e-06
1,0,1.67394e-06,1.79914e-06
1,0,1.67379e-06,1.79994e-06
1,0,1.6753e-06,1.80083e-06
1,0,1.67571e-06,1.79932e-06
1,0,1.67575e-06,1.8e-06
1,0,1.67667e-06,1.79875e-06
1,0,1.67538e-06,1.79892e-06
1,0,1.6771e-06,1.79984e-06
1,0,1.67668e-06,1.7992e-06
1,0,1.67336e-06,1.79962e-06
1,0,1.69672e-06,1.71042e-06
1,0,1.67703e-06,1.79829e-06
1,0,1.67306e-06,1.79937e-06
1,0,1.67525e-06,1.79877e-06
1,0,1.6752e-06,1.79856e-06
1,0,1.67214e-06,1.799e-06
1,0,1.67587e-06,1.79971e-06
1,0,1.67296e-06,1.79821e-06
1,0,1.67323e-06,1.79877e-06
1,0,1.67382e-06,1.80167e-06
1,0,1.67388e-06,1.7993e-06
1,0,1.67423e-06,1.79899e-06
1,0,1.68041e-06,1.79863e-06
1,0,1.67503e-06,1.79913e-06
1,0,1.67106e-06,1.79537e-06
1,0,1.67281e-06,1.7991e-06
1,0,1.6756e-06,1.80019e-06
1,0,1.67274e-06,1.79907e-06
1,0,1.67376e-06,1.7994e-06
1,0,1.67431e-06,1.79947e-06
1,0,1.6742e-06,1.80113e-06
1,0,1.6706e-06,1.79497e-06
1,0,1.67547e-06,1.79919e-06
1,0,1.6754e-06,1.79948e-06
1,0,1.67568e-06,1.79967e-06
1,0,1.67303e-06,1.79911e-06
1,0,1.6752e-06,1.79885e-06
1,0,1.67492e-06,1.79897e-06
1,0,1.67425e-06,1.79573e-06
1,0,1.67544e-06,1.79912e-06
1,0,1.67561e-06,1.79945e-06
1,0,1.67536e-06,1.79926e-06
1,0,1.67413e-06,1.79943e-06
1,0,1.67781e-06,1.7998e-06
1,0,1.67469e-06,1.79912e-06
1,0,1.67302e-06,1.80085e-06
1,0,1.67337e-06,1.7986e-06
1,0,1.67288e-06,1.79952e-06
0.467,0,1.77495e-06,1.79885e-06
1,0,1.62202e-06,1.7984e-06
1,0,1.67593e-06,1.79953e-06
1,0,1.67222e-06,1.79896e-06
1,0,1.6756e-06,1.79892e-06
1,0,1.67605e-06,1.79929e-06
1,0,1.67295e-06,1.7988e-06
1,0,1.67522e-06,1.79921e-06
1,0,1.67314e-06,1.79979e-06
1,0,1.67525e-06,1.80016e-06
1,0,1.67535e-06,1.80176e-06
1,0,1.67528e-06,1.79931e-06
1,0,1.67603e-06,1.79906e-06
1,0,1.67356e-06,1.79932e-06
1,0,1.67562e-06,1.80017e-06
1,0,1.67472e-06,1.79491e-06
1,0,1.67304e-06,1.79954e-06
1,0,1.67546e-06,1.79899e-06
1,0,1.67607e-06,1.79929e-06
1,0,1.6749e-06,1.80011e-06
1,0,1.67534e-06,1.79903e-06
1,0,1.6725e-06,1.79963e-06
1,0,1.67594e-06,1.79479e-06
1,0,1.67409e-06,1.80087e-06
1,0,1.67428e-06,1.79928e-06
1,0,1.6732e-06,1.79898e-06
1,0,1.67548e-06,1.79939e-06
1,0,1.67328e-06,1.79917e-06
1,0,1.67505e-06,1.79884e-06
1,0,1.67531e-06,1.7984e-06
1,0,1.67686e-06,1.79885e-06
1,0,1.67584e-06,1.79899e-06
1,0,1.67327e-06,1.79967e-06
1,0,1.62922e-06,1.76823e-06
1,0,1.6762e-06,1.80231e-06
1,0,1.67526e-06,1.80025e-06
1,0,1.6728e-06,1.79857e-06
1,0,1.67737e-06,1.79959e-06
1,0,1.67289e-06,1.79947e-06
1,0,1.67349e-06,1.79959e-06
1,0,1.67389e-06,1.79635e-06
1,0,1.67518e-06,1.79824e-06
1,0,1.67535e-06,1.79916e-06
1,0,1.67604e-06,1.799e-06
1,0,1.67707e-06,1.79986e-06
1,0,1.67388e-06,1.79923e-06
1,0,1.67589e-06,1.7993e-06
1,0,1.67605e-06,1.79483e-06
1,0,1.6756e-06,1.79919e-06
1,0,1.67169e-06,1.80144e-06
1,0,1.67549e-06,1.79945e-06
1,0,1.67629e-06,1.8001e-06
1,0,1.67549e-06,1.7989e-06
1,0,1.67534e-06,1.79928e-06
1,0,1.67066e-06,1.79499e-06
1,0,1.67547e-06,1.79901e-06
1,0,1.67341e-06,1.79921e-06
1,0,1.67252e-06,1.79908e-06
1,0,1.67605e-06,1.80004e-06
1,0,1.67588e-06,1.7995e-06
1,0,1.67635e-06,1.79979e-06
1,0,1.68389e-06,1.79567e-06
1,0,1.67393e-06,1.8046e-06
1,0,1.67445e-06,1.79924e-06
1,0,1.67553e-06,1.79978e-06
1,0,1.67506e-06,1.79918e-06
1,0,1.67457e-06,1.80025e-06
1,0,1.67355e-06,1.79964e-06
1,0,1.67335e-06,1.79947e-06
1,0,1.67581e-06,1.80211e-06
1,0,1.67547e-06,1.79892e-06
1,0,1.67587e-06,1.79914e-06
1,0,1.67422e-06,1.79884e-06
1,0,1.67327e-06,1.79979e-06
1,0,1.67577e-06,1.79904e-06
1,0,1.67563e-06,1.80036e-06
1,0,1.67298e-06,1.79971e-06
1,0,1.67613e-06,1.79953e-06
1,0,1.67361e-06,1.79914e-06
1,0,1.67353e-06,1.79819e-06
1,0,1.67369e-06,1.80005e-06
1,0,1.6759e-06,1.80015e-06
1,0,1.67372e-06,1.79933e-06
1,0,1.67389e-06,1.79914e-06
1,0,1.6764e-06,1.79951e-06
1,0,1.67314e-06,1.79883e-06
1,0,1.67438e-06,1.79359e-06
1,0,1.67587e-06,1.80006e-06
1,0,1.67291e-06,1.79915e-06
1,0,1.67564e-06,1.79905e-06
1,0,1.67557e-06,1.80205e-06
1,0,1.67631e-06,1.80052e-06
1,0,1.6754e-06,1.79955e-06
1,0,1.67469e-06,1.79607e-06
1,0,1.67574e-06,1.80016e-06
1,0,1.67351e-06,1.79906e-06
1,0,1.67563e-06,1.80003e-06
1,0,1.6757e-06,1.79983e-06
1,0,1.67331e-06,1.7996e-06
1,0,1.67626e-06,1.79941e-06
1,0,1.67297e-06,1.79526e-06
1,0,1.67587e-06,1.79863e-06
1,0,1.67395e-06,1.79889e-06
1,0,1.67623e-06,1.802e-06
1,0,1.71913e-06,1.75861e-06
1,0,1.67343e-06,1.80197e-06
1,0,1.67643e-06,1.79954e-06
1,0,1.67318e-06,1.79808e-06
1,0,1.67432e-06,1.79897e-06
1,0,1.67711e-06,1.79974e-06
1,0,1.67602e-06,1.79964e-06
1,0,1.67377e-06,1.79803e-06
1,0,1.67584e-06,1.79895e-06
1,0,1.67584e-06,1.79785e-06
1,0,1.67636e-06,1.79877e-06
1,0,1.67758e-06,1.79971e-06
1,0,1.67349e-06,1.79922e-06
1,0,1.67429e-06,1.79951e-06
1,0,1.67062e-06,1.79929e-06
1,0,1.67505e-06,1.79903e-06
1,0,1.67392e-06,1.80266e-06
1,0,1.67326e-06,1.79957e-06
1,0,1.67259e-06,1.8008e-06
1,0,1.67551e-06,1.79925e-06
1,0,1.67431e-06,1.79933e-06
1,0,1.67146e-06,1.79514e-06
1,0,1.67578e-06,1.79971e-06
1,0,1.673e-06,1.79982e-06
1,0,1.67581e-06,1.79969e-06
1,0,1.67585e-06,1.80036e-06
1,0,1.67179e-06,1.7997e-06
1,0,1.67292e-06,1.80176e-06
1,0,1.6705e-06,1.79532e-06
1,0,1.67634e-06,1.80004e-06
1,0,1.67739e-06,1.79968e-06
1,0,1.67283e-06,1.79942e-06
1,0,1.67576e-06,1.80001e-06
1,0,1.6758e-06,1.79945e-06
1,0,1.67576e-06,1.79988e-06
1,0,1.67295e-06,1.7955e-06
1,0,1.67541e-06,1.79935e-06
1,0,1.67613e-06,1.79968e-06
1,0,1.67332e-06,1.79926e-06
1,0,1.67359e-06,1.79905e-06
1,0,1.67598e-06,1.80249e-06
1,0,1.67326e-06,1.79991e-06
1,0,1.67547e-06,1.79794e-06
1,0,1.6755e-06,1.79955e-06
1,0,1.67605e-06,1.79968e-06
1,0,1.67641e-06,1.79929e-06
1,0,1.67327e-06,1.79901e-06
1,0,1.67479e-06,1.79977e-06
1,0,1.67619e-06,1.79922e-06
1,0,1.67605e-06,1.79891e-06
1,0,1.67589e-06,1.79827e-06
1,0,1.67544e-06,1.7994e-06
1,0,1.67269e-06,1.79931e-06
1,0,1.67292e-06,1.79868e-06
1,0,1.67495e-06,1.79982e-06
1,0,1.67412e-06,1.79971e-06
1,0,1.67393e-06,1.79925e-06
1,0,1.6752e-06,1.79904e-06
1,0,1.67396e-06,1.79944e-06
1,0,1.67549e-06,1.79946e-06
1,0,1.67103e-06,1.79492e-06
1,0,1.67363e-06,1.79989e-06
1,0,1.67473e-06,1.80162e-06
1,0,1.67256e-06,1.79926e-06
1,0,1.67559e-06,1.79951e-06
1,0,1.67507e-06,1.80005e-06
1,0,1.67467e-06,1.79942e-06
1,0,1.67562e-06,1.79534e-06
1,0,1.67484e-06,1.79946e-06
1,0,1.67528e-06,1.79951e-06
1,0,1.67647e-06,1.79942e-06
1,0,1.6211e-06,1.7953e-06
1,0,1.6759e-06,1.7996e-06
1,0,1.67573e-06,1.80114e-06
1,0,1.67485e-06,1.79647e-06
1,0,1.67488e-06,1.79913e-06
1,0,1.67546e-06,1.79855e-06
1,0,1.67557e-06,1.79979e-06
1,0,1.67512e-06,1.79672e-06
1,0,1.67672e-06,1.79997e-06
1,0,1.67658e-06,1.79927e-06
1,0,1.6729e-06,1.79819e-06
1,0,1.67676e-06,1.79922e-06
1,0,1.67571e-06,1.79954e-06
1,0,1.673e-06,1.80225e-06
1,0,1.67187e-06,1.79914e-06
1,0,1.67418e-06,1.79969e-06
1,0,1.67347e-06,1.7991e-06
1,0,1.67353e-06,1.79877e-06
1,0,1.67589e-06,1.79863e-06
1,0,1.67412e-06,1.79906e-06
1,0,1.67363e-06,1.79915e-06
1,0,1.67432e-06,1.79684e-06
1,0,1.67169e-06,1.79934e-06
1,0,1.67266e-06,1.79915e-06
1,0,1.6748e-06,1.80114e-06
1,0,1.67406e-06,1.79997e-06
1,0,1.67589e-06,1.8002e-06
1,0,1.67493e-06,1.79858e-06
1,0,1.67455e-06,1.79476e-06
1,0,1.67357e-06,1.79976e-06
1,0,1.67311e-06,1.80009e-06
1,0,1.67354e-06,1.79965e-06
1,0,1.67445e-06,1.79917e-06
1,0,1.67616e-06,1.80012e-06
1,0,1.67311e-06,1.79889e-06
1,0,1.67489e-06,1.79559e-06
1,0,1.67272e-06,1.79971e-06
1,0,1.67598e-06,1.79953e-06
1,0,1.67335e-06,1.79892e-06
1,0,1.67531e-06,1.79918e-06
1,0,1.67273e-06,1.79949e-06
1,0,1.67384e-06,1.79899e-06
1,0,1.67591e-06,1.79709e-06
1,0,1.67416e-06,1.7995e-06
1,0,1.6757e-06,1.79933e-06
1,0,1.67393e-06,1.79928e-06
1,0,1.67479e-06,1.79939e-06
1,0,1.67354e-06,1.79853e-06
1,0,1.67356e-06,1.79822e-06
1,0,1.6735e-06,1.79798e-06
1,0,1.67573e-06,1.79881e-06
1,0,1.6736e-06,1.79884e-06
1,0,1.67514e-06,1.79923e-06
1,0,1.61502e-06,1.79905e-06
1,0,1.67491e-06,1.79966e-06
1,0,1.67584e-06,1.80131e-06
1,0,1.67587e-06,1.79886e-06
1,0,1.67608e-06,1.79974e-06
1,0,1.67592e-06,1.79948e-06
1,0,1.67381e-06,1.79952e-06
1,0,1.67113e-06,1.79476e-06
1,0,1.67545e-06,1.79978e-06
1,0,1.67301e-06,1.79897e-06
1,0,1.67424e-06,1.79941e-06
1,0,1.67412e-06,1.79905e-06
1,0,1.6761e-06,1.79935e-06
1,0,1.67567e-06,1.80108e-06
1,0,1.67382e-06,1.79492e-06
1,0,1.67533e-06,1.79935e-06
1,0,1.67537e-06,1.79921e-06
1,0,1.67554e-06,1.79916e-06
1,0,1.64496e-06,1.79598e-06
1,0,1.67322e-06,1.79819e-06
1,0,1.67402e-06,1.79932e-06
1,0,1.67472e-06,1.79662e-06
1,0,1.67379e-06,1.80077e-06
