rate_hits_mapped,rate_hits_unmapped,time_mapped,time_unmapped
0.0013,0,8.11572e-06,8.18762e-06
0.0012,0.0002,8.0678e-06,8.13045e-06
0.0313,0.0001,8.16636e-06,8.22857e-06
0.0019,0,8.08975e-06,8.14293e-06
0.0035,0.001,8.20503e-06,8.2724e-06
0.0945,0.0376,8.15616e-06,8.21118e-06
0.0003,0,8.09385e-06,8.16502e-06
0.0018,0.0002,8.10336e-06,8.15794e-06
0.0018,0,8.12827e-06,8.19613e-06
0.0037,0.0004,8.13095e-06,8.17405e-06
0.0016,0.0001,8.12645e-06,8.1901e-06
0.0012,0,8.10821e-06,8.17875e-06
0.3681,0.2655,8.16689e-06,8.23246e-06
0.0009,0.0001,8.08977e-06,8.15424e-06
0.002,0.0001,8.11106e-06,8.17701e-06
0.0066,0,8.10702e-06,8.17687e-06
0.0017,0,8.12528e-06,8.18853e-06
0.0036,0,8.12595e-06,8.1904e-06
0.001,0.0001,8.07952e-06,8.15036e-06
0.0007,0.0002,8.10275e-06,8.15667e-06
0.0014,0.0001,8.0684e-06,8.12955e-06
0.0004,0,8.06538e-06,8.12603e-06
0.0388,0.0078,8.09852e-06,8.16182e-06
0.0455,0.0102,8.14479e-06,8.20644e-06
0.0011,0,8.11208e-06,8.1444e-06
0.0008,0,8.10292e-06,8.17151e-06
0.1609,0,8.3462e-06,8.18272e-06
0.0606,0.0093,8.1241e-06,8.17796e-06
0.0021,0.0001,8.09811e-06,8.16843e-06
0.0013,0,8.10162e-06,8.16828e-06
0.0857,0.0168,8.15131e-06,8.20992e-06
0.0008,0,8.13876e-06,8.20949e-06
0.0051,0.0002,8.12121e-06,8.1682e-06
0.0008,0,8.10135e-06,8.16977e-06
0.001,0,8.09616e-06,8.16809e-06
0.0067,0,8.12781e-06,8.18771e-06
0.004,0.0001,8.10242e-06,8.13867e-06
0.0328,0.0039,8.121e-06,8.18645e-06
0.004,0.0001,8.121e-06,8.18487e-06
0.0422,0.0138,8.14725e-06,8.20329e-06
0.0019,0,8.09679e-06,8.16305e-06
0.0013,0,8.09481e-06,8.15576e-06
0.0032,0.0001,8.10389e-06,8.15202e-06
0.0011,0,8.15145e-06,8.19445e-06
0.0629,0,8.25979e-06,8.32197e-06
0.0009,0,8.10088e-06,8.1708e-06
0.0011,0,8.12106e-06,8.19231e-06
0.0772,0.0252,8.15034e-06,8.21128e-06
0.0019,0.0003,8.09937e-06,8.16916e-06
0.0041,0.0001,8.11769e-06,8.16221e-06
0.0012,0,8.10257e-06,8.17856e-06
0.0522,0.0094,8.14233e-06,8.20436e-06
0.0011,0.0001,8.0848e-06,8.15851e-06
0.0013,0,8.08332e-06,8.15677e-06
0.0013,0,8.09928e-06,8.17886e-06
0.2844,0.1562,8.21493e-06,8.27307e-06
0.0014,0,8.1009e-06,8.15901e-06
0.0024,0,8.18782e-06,8.24657e-06
0.0007,0,8.11796e-06,8.18435e-06
0.0618,0.0124,8.15086e-06,8.20918e-06
0.0014,0,8.1514e-06,8.20606e-06
0.0025,0,8.15285e-06,8.2205e-06
0.0011,0,8.1063e-06,8.19432e-06
0.2038,0.2573,8.3851e-06,8.63814e-06
0.0011,0,8.16821e-06,8.23152e-06
0.0012,0.0001,8.11456e-06,8.18794e-06
0.0354,0.0067,8.16105e-06,8.2215e-06
0.0031,0.0001,8.13805e-06,8.18836e-06
0.0196,0,8.16143e-06,8.2038e-06
0.0053,0,8.13708e-06,8.18026e-06
0.0043,0.0006,8.1365e-06,8.18341e-06
0.0004,0,8.08845e-06,8.15598e-06
0.0045,0,8.13168e-06,8.19592e-06
0.0015,0,8.12191e-06,8.19399e-06
0.0011,0,8.10302e-06,8.15666e-06
0.0008,0,8.1064e-06,8.17746e-06
0.0047,0.0001,8.11173e-06,8.17686e-06
0.0072,0.0001,8.11688e-06,8.17117e-06
0.0711,0.0148,8.14499e-06,8.20197e-06
0.0012,0.0001,8.08533e-06,8.15736e-06
0.0031,0.0002,8.11353e-06,8.17084e-06
0.0018,0,8.12701e-06,8.18253e-06
0.0011,0,8.08486e-06,8.14917e-06
0.0003,0,8.0894e-06,8.16082e-06
0.0093,0.0005,8.13215e-06,8.18259e-06
0.0007,0,8.08493e-06,8.15901e-06
0.0016,0.0001,8.06967e-06,8.12753e-06
0.0041,0.0001,8.16062e-06,8.21565e-06
0.1621,0.0335,8.16099e-06,8.20763e-06
0.002,0,8.14093e-06,8.21023e-06
0.001,0,8.06795e-06,8.11872e-06
0.0251,0.0051,8.1361e-06,8.17539e-06
0.0032,0,8.09238e-06,8.16141e-06
0.0013,0,8.12541e-06,8.182e-06
0.0023,0,8.11106e-06,8.18023e-06
0.0001,0,8.15703e-06,8.1948e-06
0.0005,0,8.0942e-06,8.16219e-06
0.0326,0.0056,8.14706e-06,8.18481e-06
0.0016,0,8.10885e-06,8.17383e-06
0.0032,0,8.11522e-06,8.18191e-06
0.002,0.1588,8.09312e-06,8.41864e-06
0.0391,0.0064,8.12449e-06,8.18541e-06
0.0018,0.0001,8.08592e-06,8.1448e-06
0.0028,0,8.10298e-06,8.16614e-06
0.0006,0,8.09804e-06,8.16539e-06
0.0234,0.0003,8.14078e-06,8.18429e-06
0.059,0.0189,8.10965e-06,8.16993e-06
0.0024,0.0001,8.1502e-06,8.21722e-06
0.0018,0,8.09611e-06,8.16494e-06
0.0009,0,8.11706e-06,8.1933e-06
0.0014,0,8.08087e-06,8.14797e-06
0.0386,0.0111,8.14189e-06,8.20075e-06
0.0015,0,8.10555e-06,8.15786e-06
0.0022,0,8.07006e-06,8.13877e-06
0.0363,0.0078,8.11358e-06,8.17362e-06
0.0015,0,8.1205e-06,8.17667e-06
0.0025,0.0007,8.09562e-06,8.14353e-06
0.0018,0.0001,8.13631e-06,8.19952e-06
0.1136,0.0153,8.15535e-06,8.21361e-06
0.0009,0.0004,8.10771e-06,8.15233e-06
0.0007,0,8.08148e-06,8.1483e-06
0.0012,0,8.13803e-06,8.20701e-06
0.0026,0.0002,8.09175e-06,8.1523e-06
0.0345,0.0072,8.14058e-06,8.20315e-06
0.0033,0.0001,8.09422e-06,8.15224e-06
0.0006,0,8.08484e-06,8.15844e-06
0.0012,0,8.08521e-06,8.14546e-06
0.001,0.0001,8.10144e-06,8.17636e-06
0.0063,0.0002,8.13136e-06,8.19305e-06
0.034,0.0121,8.11742e-06,8.17927e-06
0.0023,0.001,8.18491e-06,8.24561e-06
0.0011,0,8.097e-06,8.1663e-06
0.0031,0,8.12512e-06,8.16841e-06
0.0356,0.0086,8.14149e-06,8.20288e-06
0.048,0.0101,8.11347e-06,8.1737e-06
0.0015,0,8.1172e-06,8.18715e-06
0.0311,0.0105,8.12496e-06,8.1626e-06
0.0516,0.1985,8.12669e-06,8.4119e-06
0.0461,0.0142,8.1089e-06,8.16512e-06
0.0017,0.0001,8.09531e-06,8.16304e-06
0.1749,0.1075,8.17712e-06,8.23484e-06
0.0023,0.0002,8.10778e-06,8.15366e-06
0.0005,0,8.13041e-06,8.18787e-06
0.0013,0,8.08212e-06,8.14638e-06
0.0014,0.0001,8.08021e-06,8.14177e-06
0.0022,0,8.09035e-06,8.15277e-06
0.1599,0.053,8.21204e-06,8.25489e-06
0.0016,0.0001,8.11672e-06,8.16894e-06
0.0017,0.0001,8.07823e-06,8.13373e-06
0.0015,0,8.09298e-06,8.13867e-06
0.0013,0,8.09577e-06,8.14987e-06
0.0012,0,8.11543e-06,8.16626e-06
0.0012,0.0001,8.17248e-06,8.2524e-06
0.0002,0,8.13463e-06,8.17728e-06
0.0034,0,8.10093e-06,8.15487e-06
0.0016,0,8.10732e-06,8.16405e-06
0.0012,0,8.1124e-06,8.1736e-06
0.0012,0,8.08348e-06,8.13173e-06
0.0014,0,8.10085e-06,8.16617e-06
0.0432,0.0093,8.1124e-06,8.17741e-06
0.001,0,8.09741e-06,8.16892e-06
0.0559,0.0207,8.12971e-06,8.19618e-06
0.0006,0,8.12836e-06,8.19228e-06
0.0007,0.0001,8.10538e-06,8.17155e-06
0.001,0,8.09838e-06,8.17097e-06
0.0753,0.0162,8.11953e-06,8.18645e-06
0.0502,0.0112,8.14496e-06,8.20809e-06
0.0013,0,8.11076e-06,8.14066e-06
0.001,0.0012,8.1765e-06,8.23976e-06
0.0009,0.0003,8.12773e-06,8.17838e-06
0.0023,0.0001,8.1302e-06,8.20655e-06
0.006,0,8.13575e-06,8.19943e-06
0.0016,0,8.10242e-06,8.16982e-06
0.0019,0,8.0981e-06,8.16277e-06
0.0007,0.1096,8.07979e-06,8.29424e-06
0.0013,0,8.12328e-06,8.16868e-06
0.002,0.0002,8.09959e-06,8.15181e-06
0.002,0.0001,8.12102e-06,8.18519e-06
0.0013,0,8.09354e-06,8.16714e-06
0.035,0.0118,8.11106e-06,8.16769e-06
0.004,0.0003,8.12177e-06,8.16959e-06
0.0022,0.0001,8.09428e-06,8.1587e-06
0.0012,0,8.09944e-06,8.16724e-06
0.0023,0.0002,8.18893e-06,8.21326e-06
0.0039,0,8.11975e-06,8.18564e-06
0.0025,0,8.11025e-06,8.15647e-06
0.0025,0.0001,8.1365e-06,8.1885e-06
0.0461,0.0192,8.1976e-06,8.24661e-06
0.003,0,8.11366e-06,8.1758e-06
0.1366,0.0345,8.18592e-06,8.23531e-06
0.0011,0.0001,8.13628e-06,8.18766e-06
0.1848,0.1234,8.18702e-06,8.23997e-06
0.0728,0.0139,8.13904e-06,8.19846e-06
0.0011,0,8.11156e-06,8.1683e-06
0.0017,0.0001,8.09035e-06,8.14625e-06
0.0028,0,8.15412e-06,8.22039e-06
0.0032,0.0001,8.13429e-06,8.18474e-06
0.0868,0.0181,8.13356e-06,8.1981e-06
0.0015,0.0001,8.12285e-06,8.19501e-06
0.0351,0.0072,8.15068e-06,8.2093e-06
0.1163,0.0431,8.15082e-06,8.20264e-06
0.0035,0,8.09701e-06,8.15289e-06
0.0014,0,8.12354e-06,8.19538e-06
0.0015,0,8.14889e-06,8.20505e-06
0.0055,0.0001,8.14712e-06,8.21026e-06
0.0282,0.0007,8.1375e-06,8.19584e-06
0.0007,0.0001,8.1193e-06,8.1863e-06
0.0314,0.0082,8.16871e-06,8.20944e-06
0.0089,0.0003,8.13566e-06,8.19033e-06
0.0158,0.0028,8.14075e-06,8.20834e-06
0.0012,0.0001,8.1007e-06,8.14233e-06
0.0018,0.0002,8.08587e-06,8.15273e-06
0.001,0,8.09401e-06,8.16834e-06
0.049,0.0002,8.16855e-06,8.22549e-06
0.0003,0,8.11327e-06,8.17638e-06
0.0008,0,8.11986e-06,8.18473e-06
0.0018,0.0002,8.07894e-06,8.1344e-06
0.0012,0.0007,8.10263e-06,8.17646e-06
0.0013,0.0001,8.10016e-06,8.16916e-06
0.0047,0.0003,8.12771e-06,8.17176e-06
0.0505,0.0102,8.14127e-06,8.19925e-06
0.0354,0.0107,8.10302e-06,8.16147e-06
0.0318,0.01,8.12003e-06,8.1788e-06
0.0009,0,8.09732e-06,8.16444e-06
0.0681,0.0173,8.1466e-06,8.20886e-06
0.0014,0,8.10521e-06,8.17039e-06
0.0011,0,8.09847e-06,8.16778e-06
0.055,0.0002,8.15739e-06,8.21878e-06
0.0018,0,8.07596e-06,8.13654e-06
0.0044,0,8.13142e-06,8.19549e-06
0.0014,0,8.09923e-06,8.16962e-06
0.0042,0.0001,8.13773e-06,8.20012e-06
0.0007,0,8.14408e-06,8.21211e-06
0.0631,0.0075,8.11879e-06,8.16116e-06
0.0085,0,8.09265e-06,8.14797e-06
0.0037,0.0001,8.11474e-06,8.1745e-06
0.0057,0,8.1038e-06,8.16602e-06
0.0021,0.0001,8.08486e-06,8.14238e-06
0.0037,0,8.1034e-06,8.17273e-06
0.1135,0.021,8.14471e-06,8.20546e-06
0.0054,0.0001,8.1772e-06,8.24372e-06
0.0493,0.0107,8.13062e-06,8.18973e-06
0.0019,0,8.13332e-06,8.16744e-06
0.0011,0,8.10665e-06,8.17615e-06
0.0013,0,8.10472e-06,8.17457e-06
0.0006,0.0001,8.11037e-06,8.17876e-06
0.001,0,8.10327e-06,8.1768e-06
0.001,0,8.12349e-06,8.19034e-06
0.0013,0.0001,8.1227e-06,8.19397e-06
0.0013,0,8.09916e-06,8.16584e-06
0.0011,0.0002,8.09667e-06,8.16666e-06
0.0013,0.0001,8.09946e-06,8.13991e-06
0.0087,0.0025,8.16307e-06,8.22882e-06
0.0026,0,8.0999e-06,8.16741e-06
0.0013,0,8.11949e-06,8.18322e-06
0.0031,0.0001,8.11964e-06,8.1812e-06
0.0012,0,8.10843e-06,8.18067e-06
0.0768,0.0278,8.15703e-06,8.21678e-06
0.0009,0,8.09863e-06,8.1684e-06
0.0026,0,8.08603e-06,8.14589e-06
0.0015,0,8.11066e-06,8.17889e-06
0.0025,0.0001,8.18723e-06,8.25231e-06
0.0008,0.0001,8.11905e-06,8.1885e-06
0.0017,0.0001,8.08752e-06,8.15058e-06
0.0566,0.0098,8.13771e-06,8.19445e-06
0.1955,0.0221,8.15182e-06,8.19867e-06
0.0105,0.0001,8.12165e-06,8.17337e-06
0.004,0,8.09444e-06,8.14814e-06
0.0025,0,8.11092e-06,8.15681e-06
0.0028,0.0005,8.08843e-06,8.16618e-06
0.0017,0,8.1035e-06,8.17e-06
0.1954,0.1365,8.2565e-06,8.30403e-06
0.008,0,8.1034e-06,8.15748e-06
0.0026,0,8.10535e-06,8.16687e-06
0.0015,0.0003,8.15306e-06,8.21503e-06
0.0025,0,8.10637e-06,8.18165e-06
0.0154,0.0092,8.12475e-06,8.19205e-06
0.0009,0,8.10348e-06,8.17419e-06
0.0012,0,8.09647e-06,8.16555e-06
0.0008,0,8.10732e-06,8.17162e-06
0.3984,0.2395,8.21835e-06,8.28855e-06
0.0508,0.0186,8.13723e-06,8.19768e-06
0.003,0.0002,8.1104e-06,8.1653e-06
0.1285,0.0792,8.19271e-06,8.25638e-06
0.0011,0,8.12655e-06,8.18996e-06
0.0725,0.0594,8.1881e-06,8.23153e-06
0.2522,0.0003,8.53152e-06,8.12197e-06
0.0403,0.012,8.11092e-06,8.15947e-06
0.0165,0.0002,8.08691e-06,8.15099e-06
0.0394,0.0105,8.10085e-06,8.16442e-06
0.0007,0.0001,8.16016e-06,8.22794e-06
0.0468,0.0072,8.11348e-06,8.17036e-06
0.0094,0.0001,8.11974e-06,8.1718e-06
0.0044,0.0006,8.10895e-06,8.1605e-06
0.002,0.0002,8.09651e-06,8.17103e-06
0.0009,0,8.08348e-06,8.15128e-06
0.0023,0,8.11122e-06,8.18056e-06
0.0016,0,8.0873e-06,8.16005e-06
0.0027,0.0003,8.10203e-06,8.15978e-06
0.0134,0.0005,8.10012e-06,8.16396e-06
0.0483,0.0091,8.10001e-06,8.16581e-06
0.0383,0.0085,8.09347e-06,8.14968e-06
0.0015,0,8.09582e-06,8.16922e-06
0.0008,0,8.08563e-06,8.15873e-06
0.039,0.0082,8.1518e-06,8.21197e-06
0.0015,0,8.07212e-06,8.1192e-06
0.0404,0.0068,8.1082e-06,8.1706e-06
0.0505,0.0097,8.14217e-06,8.2032e-06
0.0296,0.0034,8.10702e-06,8.17123e-06
0.0394,0.0076,8.12328e-06,8.18771e-06
0.0017,0,8.12311e-06,8.19494e-06
0.0033,0.0003,8.0919e-06,8.16077e-06
0.0005,0,8.081e-06,8.12233e-06
0.001,0,8.08529e-06,8.15532e-06
0.0023,0,8.13616e-06,8.19092e-06
0.0006,0,8.08593e-06,8.15754e-06
0.0003,0,8.09043e-06,8.16306e-06
0.001,0,8.078e-06,8.12833e-06
0.0019,0.0004,8.10898e-06,8.16053e-06
0.001,0,8.07814e-06,8.13305e-06
0.0014,0,8.08279e-06,8.15293e-06
0.0003,0,8.11823e-06,8.18771e-06
0.0009,0,8.09494e-06,8.16928e-06
0.2231,0.0139,8.3314e-06,8.15834e-06
0.0006,0,8.08313e-06,8.15506e-06
0.0038,0,8.09739e-06,8.16534e-06
0.0011,0,8.09543e-06,8.16864e-06
0.0012,0,8.0932e-06,8.15645e-06
0.0015,0.0003,8.0924e-06,8.15599e-06
0.0024,0.0001,8.10022e-06,8.16718e-06
0.0443,0.0151,8.12513e-06,8.17969e-06
0.0019,0.0005,8.06697e-06,8.13424e-06
0.0008,0,8.0922e-06,8.1432e-06
0.0014,0.0002,8.10076e-06,8.16439e-06
0.06,0.0087,8.14097e-06,8.20293e-06
0.0047,0.0003,8.1213e-06,8.18323e-06
0.0016,0.0001,8.09219e-06,8.1477e-06
0.3454,0.2815,8.17494e-06,8.23591e-06
0.1921,0.1154,8.16485e-06,8.22528e-06
0.0005,0,8.10751e-06,8.17868e-06
0.0007,0,8.10255e-06,8.15798e-06
0.0034,0.0001,8.09969e-06,8.15974e-06
0.0008,0,8.08355e-06,8.15251e-06
0.0598,0.023,8.11219e-06,8.16042e-06
0.0227,0.0001,8.1026e-06,8.16036e-06
0.0016,0,8.09493e-06,8.1658e-06
0.0145,0,8.11386e-06,8.17668e-06
0.0024,0,8.08831e-06,8.14095e-06
0.0015,0.0001,8.09254e-06,8.17386e-06
0.0012,0.0001,8.07358e-06,8.1294e-06
0.0008,0,8.07388e-06,8.1254e-06
0.0015,0,8.10108e-06,8.17238e-06
0.0003,0.0001,8.09473e-06,8.16547e-06
0.0029,0.0001,8.127e-06,8.1843e-06
0.09,0,8.25787e-06,8.32562e-06
0.0442,0.0089,8.1376e-06,8.18432e-06
0.0099,0.0031,8.15611e-06,8.20894e-06
0.038,0.0066,8.13933e-06,8.20537e-06
0.0006,0,8.08507e-06,8.15679e-06
0.0005,0,8.08023e-06,8.12534e-06
0.1483,0.083,8.27075e-06,8.28284e-06
0.0013,0.0001,8.08046e-06,8.15784e-06
0.0009,0,8.10987e-06,8.15523e-06
0.0005,0,8.10728e-06,8.17952e-06
0.0014,0.0001,8.07086e-06,8.12655e-06
0.2303,0.111,8.18618e-06,8.22588e-06
0.0034,0.0001,8.16148e-06,8.22349e-06
0.0015,0,8.06972e-06,8.12662e-06
0.1074,0.0194,8.14122e-06,8.1838e-06
0.053,0.0118,8.1306e-06,8.1931e-06
0.0358,0.0062,8.09673e-06,8.16565e-06
0.1677,0.0384,8.13463e-06,8.18104e-06
0.0014,0.0002,8.11583e-06,8.17104e-06
0.0041,0.0009,8.13976e-06,8.19953e-06
0.002,0,8.12814e-06,8.19398e-06
0.0033,0.0017,8.11351e-06,8.17537e-06
0.0049,0,8.11316e-06,8.17533e-06
0.0099,0.0002,8.10922e-06,8.17783e-06
0.0011,0,8.13726e-06,8.2071e-06
0.0027,0.0002,8.1576e-06,8.22258e-06
0.0026,0.0005,8.12027e-06,8.18583e-06
0.0196,0,8.13608e-06,8.19505e-06
0.0029,0,8.1356e-06,8.20301e-06
0.0013,0,8.1349e-06,8.19645e-06
0.0689,0.0203,8.12284e-06,8.18013e-06
0.0021,0,8.14177e-06,8.2094e-06
0.002,0,8.09531e-06,8.17503e-06
0.0011,0,8.08295e-06,8.14968e-06
0.001,0.0001,8.13997e-06,8.2016e-06
0.0021,0,8.14211e-06,8.19366e-06
0.0015,0,8.12753e-06,8.19669e-06
0.0615,0.0159,8.16e-06,8.209e-06
0.0025,0.0001,8.12172e-06,8.18426e-06
0.0504,0.0103,8.13684e-06,8.19625e-06
0.0029,0.0001,8.15059e-06,8.21461e-06
0.0032,0.0001,8.1429e-06,8.20331e-06
0.0499,0.0115,8.17367e-06,8.23179e-06
0.0014,0.2894,8.11702e-06,8.65759e-06
0.0499,0.01,8.1589e-06,8.21829e-06
0.0017,0.0002,8.10529e-06,8.15259e-06
0.0014,0.0001,8.12636e-06,8.19915e-06
0.001,0.0001,8.07903e-06,8.15073e-06
0.0007,0,8.09003e-06,8.16449e-06
0.0546,0.0108,8.11566e-06,8.17506e-06
0.0019,0,8.13192e-06,8.2064e-06
0.0018,0,8.13109e-06,8.18387e-06
0.0327,0.0094,8.1277e-06,8.18908e-06
0.0009,0,8.10598e-06,8.17158e-06
0.0546,0.0043,8.11412e-06,8.16486e-06
0.0009,0,8.11891e-06,8.18608e-06
0.0009,0.0001,8.09338e-06,8.16991e-06
0.0466,0.008,8.13426e-06,8.17349e-06
0.0299,0.0058,8.1072e-06,8.1709e-06
0.0007,0,8.09975e-06,8.16953e-06
0.0017,0.0003,8.08231e-06,8.15563e-06
0.002,0.0001,8.0831e-06,8.14111e-06
0.0121,0.0001,8.12582e-06,8.18395e-06
0.0007,0,8.08263e-06,8.1532e-06
0.0027,0,8.12178e-06,8.19356e-06
0.0013,0.0001,8.10855e-06,8.16319e-06
0.0017,0,8.13197e-06,8.19915e-06
0.0013,0.0001,8.1195e-06,8.1881e-06
0.0665,0.0157,8.19757e-06,8.26012e-06
0.0048,0.0003,8.11606e-06,8.17212e-06
0.0022,0,8.12636e-06,8.19528e-06
0.0406,0.015,8.1197e-06,8.1753e-06
0.0004,0,8.12799e-06,8.19847e-06
0.0015,0.0001,8.11616e-06,8.18833e-06
0.001,0,8.12724e-06,8.19594e-06
0.0257,0.0001,8.16507e-06,8.23192e-06
0.0088,0.0001,8.15371e-06,8.19993e-06
0.001,0,8.12292e-06,8.19217e-06
0.001,0,8.13056e-06,8.19976e-06
0.0016,0,8.13014e-06,8.1668e-06
0.0667,0.1946,8.17571e-06,8.48216e-06
0.032,0.0078,8.15021e-06,8.2113e-06
0.0014,0,8.17414e-06,8.22769e-06
0.0578,0.0147,8.18323e-06,8.24307e-06
0.0008,0,8.09182e-06,8.15439e-06
0.0378,0.0067,8.14542e-06,8.19163e-06
0.0027,0,8.09624e-06,8.16326e-06
0.0013,0.0001,8.1043e-06,8.17281e-06
0.0015,0.0001,8.11452e-06,8.16525e-06
0.0007,0,8.13029e-06,8.19986e-06
