rate_hits,cycles_leak,cycles_decode,total_time
1,1712.33,94511.2,0.0107082
1,1721.8,94601.5,0.0107187
1,1709.7,94526,0.0107096
1,1771.94,94582.1,0.0107228
1,1725.66,94618.6,0.0107218
1,1712.96,94549.9,0.0107131
1,1714.32,94542.7,0.0107114
1,1714.72,94570.1,0.0107145
1,1715.46,94511.8,0.0107087
1,1724.28,94512.4,0.0107091
0,1760.78,94471.1,0.0107093
1,1708.63,94482.4,0.010704
1,1715.17,94503.5,0.0107072
1,1757.02,94590.5,0.0107216
1,1721.13,94544.5,0.0107123
1,1708.36,94580.5,0.0107159
1,1725.27,94550.6,0.0107135
1,1705.94,94549.3,0.0107118
1,1707.85,94557.9,0.010713
1,1716.18,94569.5,0.0107145
1,1712.66,94556.1,0.0107127
1,1722.43,94499.5,0.0107082
1,1714.59,94558.5,0.0107132
1,1717.46,94511,0.0107082
1,1734.21,94520.1,0.0107116
1,1718.02,94507,0.0107078
1,1715.07,94466.3,0.0107035
1,1713.03,94425.3,0.0106988
1,1711.89,94360.7,0.0106909
1,1715.56,94374.4,0.0106928
1,1739.79,94354.1,0.0106933
1,1712.97,94420.3,0.0106988
1,1709.26,94529.5,0.01071
1,1718.01,94457.4,0.0107026
1,1717.07,94511.9,0.0107083
1,1709.65,94489.3,0.0107054
1,1734.71,94457.5,0.0107048
1,1713.38,94430.3,0.0106994
1,1762.43,94699.4,0.0107343
1,1721.92,94459,0.0107035
1,1739.35,94496.4,0.0107095
1,1712.95,94460.3,0.0107027
1,1715.16,94431.4,0.0106997
1,1745.09,94423.4,0.0107015
1,1721.91,94387,0.0106949
1,1730.14,94411.9,0.0106986
1,1716.46,94410.3,0.0106969
1,1738.94,94523.8,0.0107121
1,1716.57,94370.8,0.0106925
1,1721.96,94339.5,0.0106897
1,1711.56,94339.3,0.0106893
1,1709.44,94332.8,0.0106881
1,1716.74,94395.3,0.0106953
1,1709.3,94376.6,0.010693
1,1717.17,94424.5,0.0106985
1,1738.72,94516,0.0107117
1,1715.42,94400.8,0.0106964
1,1718.09,94521.3,0.0107094
1,1709.02,94567.2,0.0107141
1,1711.59,94530.2,0.0107103
1,1714.85,94535.9,0.0107112
1,1723.2,94507.1,0.0107089
1,1720.06,94534.5,0.0107111
1,1718.19,94519.2,0.0107092
1,1765.35,94594.1,0.0107228
1,1713.79,94560.9,0.0107134
1,1715.31,94525.5,0.0107102
1,1711.99,94529.6,0.0107097
1,1717.84,94528.4,0.0107102
1,1711.91,94508.5,0.0107073
1,1706.44,94546.2,0.0107115
1,1724.7,94566.7,0.0107151
1,1723.77,94519.4,0.0107106
1,1713.58,94507.8,0.0107079
1,1716.09,94509.4,0.0107085
0.01,1764.33,94527.5,0.010716
1,1719.94,94552.2,0.010713
1,1708.36,94544.7,0.0107116
1,1709.02,94476,0.010704
1,1711.2,94535.8,0.0107109
1,1712.15,94517.8,0.0107084
1,1724.61,94473.6,0.0107055
1,1728.3,94532.4,0.0107118
1,1722.29,94526.2,0.0107104
1,1722.13,94489.7,0.0107063
1,1717.05,94487.9,0.0107066
1,1704.75,94459.8,0.0107014
0,1710.45,94535.6,0.0107102
1,1719.99,94494.7,0.0107067
1,1774.72,94371.4,0.0106993
1,1720.75,94473.6,0.0107044
1,1712.49,94463.9,0.010703
1,1716.42,94428.6,0.0106995
1,1714.68,94423.2,0.0106988
1,1718.36,94402.5,0.0106962
1,1716.71,94407.3,0.0106965
1,1714.85,94419.6,0.0106977
1,1711.82,94527.1,0.01071
1,1732.34,94550.8,0.0107149
1,1737.18,94543,0.0107138
1,1715.2,94628.7,0.0107215
1,1719.3,94614.9,0.0107199
1,1724.9,94641.3,0.0107235
1,1714.61,94636.9,0.0107224
1,1714.5,94619,0.0107205
1,1716.54,94617,0.0107198
0,1784.81,94674.7,0.0107339
1,1726.73,94629,0.0107223
1,1716.95,94623.7,0.0107213
1,1727.54,94584,0.010718
1,1721.82,94616.6,0.010721
1,1711.71,94599,0.0107179
1,1714.32,94551.6,0.010713
1,1725.93,94625.2,0.0107218
1,1718.36,94656.2,0.010725
0,1786.43,94352.2,0.0106991
1,1720.62,94487.5,0.0107059
1,1715.03,94582.1,0.0107164
1,1722.66,94617.9,0.0107207
1,1716.92,94608.8,0.010719
1,1731.93,94514.2,0.0107102
1,1718.2,94487.5,0.0107063
1,1716.11,94496.2,0.010707
1,1726.37,94435.2,0.0107015
1,1725.24,94456.7,0.010703
0,1775.39,94516.2,0.0107152
1,1720.7,94497.9,0.010707
1,1711.01,94474.5,0.010704
1,1714.5,94499.9,0.0107071
1,1729.43,94473.5,0.0107053
1,1721.09,94457.4,0.0107027
1,1720.1,94482,0.0107052
1,1729.09,94406.8,0.0106978
0,1767.38,94530.2,0.0107159
0,1760.37,94483.4,0.0107106
1,1717.41,94467.7,0.0107039
1,1708.91,94474.6,0.0107043
1,1716.26,94491.3,0.010706
1,1731.88,94503.1,0.0107088
1,1716.13,94517.6,0.0107087
1,1774.33,94554.1,0.01072
1,1718.75,94518.8,0.0107099
1,1722.01,94602.1,0.0107188
1,1719.17,94565.9,0.0107146
1,1713.65,94597.3,0.0107179
1,1717.47,94600.2,0.0107187
1,1712.71,94626.8,0.0107211
0,1765.64,94601.5,0.0107237
1,1717.33,94601.3,0.0107188
1,1718.34,94567.7,0.0107151
1,1720.78,94598.8,0.010719
1,1715.6,94574.7,0.0107157
1,1711.76,94580.3,0.0107159
1,1715.24,94604.4,0.010719
1,1713.06,94595.3,0.0107183
1,1718.59,94565.9,0.010715
1,1707.02,94606.6,0.0107183
1,1730.84,94642.1,0.0107244
0,1753.38,94564.7,0.0107188
1,1715.49,94563.2,0.0107144
1,1707.48,94545.5,0.0107114
1,1720.21,94611,0.0107196
1,1730.4,94585.1,0.0107179
1,1725.03,94521,0.0107103
1,1719.48,94469.8,0.0107039
1,1720.52,94507.8,0.0107082
1,1718.13,94465,0.0107038
1,1708.89,94468.4,0.0107025
0,1773.58,94404.2,0.0107025
1,1715.63,94438,0.0107004
1,1725.75,94509.3,0.0107089
1,1724.78,94518.7,0.0107098
1,1717.77,94538.6,0.0107112
1,1712.76,94546,0.0107122
1,1738.49,94498.7,0.0107097
1,1714.48,94529.2,0.0107106
1,1729.28,94543.3,0.0107131
1,1716.91,94511,0.0107082
1,1718.98,94462,0.010704
1,1715.73,94546.2,0.0107125
1,1717.22,94589.6,0.0107175
1,1726.02,94462.6,0.0107038
1,1722.35,94514.2,0.0107097
1,1724.81,94490.6,0.0107067
1,1710.65,94506.7,0.0107069
1,1727.27,94508.5,0.010709
1,1726.5,94525.6,0.0107112
1,1713.46,94490.1,0.0107061
1,1711.51,94570.9,0.0107142
1,1721.59,94571,0.0107164
1,1721.34,94545.2,0.010713
1,1777.2,94555,0.0107198
1,1708.36,94518.7,0.0107086
1,1705.57,94526.6,0.0107087
1,1715.81,94518.1,0.01071
1,1710.83,94565.8,0.0107141
1,1716.72,94549.5,0.0107124
1,1713.44,94476,0.0107039
1,1728.81,94508.3,0.0107092
1,1721.19,94546.2,0.0107124
0,1757.06,94469.1,0.0107087
1,1714.96,94494.1,0.010706
1,1709.33,94485.8,0.0107051
1,1715.29,94548.7,0.0107128
1,1717.63,94496,0.010707
1,1708.6,94466.6,0.0107028
1,1743.21,94467.8,0.0107068
1,1739.72,94454.9,0.0107051
1,1723.32,94509.4,0.0107093
1,1716.27,94503.5,0.0107077
1,1724.68,94543.4,0.0107127
1,1704.88,94540.7,0.0107107
1,1714.69,94546.2,0.0107123
1,1727.93,94534.6,0.0107121
1,1721.9,94514.9,0.0107091
1,1721.13,94528.4,0.0107105
1,1735.96,94635.8,0.010725
1,1741.85,94459.6,0.0107053
1,1711.33,94476.1,0.0107048
1,1719.11,94424.7,0.0106993
1,1708.2,94478.8,0.0107042
1,1716.26,94478.4,0.0107049
1,1714.1,94478.5,0.0107042
1,1711.23,94507.3,0.0107082
1,1719.07,94381.3,0.010694
1,1739.49,94421.8,0.0107008
1,1721.33,94444.4,0.0107012
1,1717.61,94433.6,0.0106996
1,1717.77,94515.8,0.0107094
1,1717.23,94505.7,0.0107082
1,1720.16,94444.2,0.010701
1,1719.6,94501.3,0.0107073
1,1719,94480.5,0.0107056
1,1736.99,94481.3,0.0107077
0,1718.67,94526.6,0.01071
1,1739.92,94474.7,0.0107072
1,1724.87,94588.5,0.0107176
1,1729.88,94577,0.0107169
1,1707.91,94625.1,0.010721
0,1763.3,94644,0.0107282
1,1716.63,94630.3,0.010722
1,1716.77,94635,0.0107224
1,1771.19,94516.3,0.0107149
1,1719.96,94459.3,0.0107027
