rate_hits_mapped,rate_hits_unmapped,time_mapped,time_unmapped
0.7116,0,8.73811e-06,8.94237e-06
0.7311,0,8.7004e-06,8.94162e-06
0.6134,0,8.77261e-06,8.94254e-06
0.6539,0,8.73864e-06,8.9417e-06
0.7164,0,8.70781e-06,8.94198e-06
0.6708,0,8.74889e-06,8.94145e-06
0.6506,0,8.74312e-06,8.94132e-06
0.7126,0,8.75126e-06,8.94247e-06
0.7516,0,8.72932e-06,8.94371e-06
0.6592,0,8.76294e-06,8.94153e-06
0.7012,0,8.72278e-06,8.94158e-06
0.7533,0,8.68629e-06,8.94244e-06
0.7167,0,8.7214e-06,8.94337e-06
0.731,0,8.70559e-06,8.9428e-06
0.9299,0,8.67212e-06,8.9418e-06
0.7631,0,8.72575e-06,8.9417e-06
0.7798,0,8.75157e-06,8.95388e-06
0.6437,0,8.77498e-06,8.94242e-06
0.6013,0,8.77575e-06,8.94321e-06
0.764,0,8.72071e-06,8.9427e-06
0.7128,0,8.72546e-06,8.94175e-06
0.6345,0,8.81015e-06,8.96261e-06
0.5867,0,8.77574e-06,8.94188e-06
0.7601,0,8.72603e-06,8.94219e-06
0.7277,0,8.71999e-06,8.94264e-06
0.5543,0,8.8495e-06,8.9933e-06
0.7303,0,8.7194e-06,8.94197e-06
0.7784,0,8.72951e-06,8.94174e-06
0.6493,0,8.74776e-06,8.94241e-06
0.9946,0,8.48416e-06,8.94125e-06
0.7165,0,8.73264e-06,8.94169e-06
0.6242,0,8.81702e-06,8.94556e-06
0.7397,0,8.69417e-06,8.94127e-06
0.6084,0,8.84488e-06,9.00303e-06
0.7465,0,9.28978e-06,8.97086e-06
0.7426,0,8.71256e-06,8.94171e-06
0.6899,0,8.89262e-06,9.1298e-06
0.7321,0,8.73522e-06,8.94199e-06
0.7278,0,8.72221e-06,8.94129e-06
0.6269,0,8.7861e-06,8.94519e-06
0.7385,0,8.69989e-06,8.94212e-06
0.7308,0,8.69705e-06,8.94132e-06
0.7084,0,8.71992e-06,8.9416e-06
0.7235,0,8.72378e-06,8.94143e-06
0.6828,0,8.75012e-06,8.94243e-06
0.7353,0,8.72997e-06,8.94199e-06
0.7692,0,8.79028e-06,8.99536e-06
0.6842,0,8.76519e-06,8.94104e-06
0.6606,0,8.80184e-06,8.95739e-06
0.6722,0,8.78209e-06,8.95371e-06
0.6502,0,8.75247e-06,8.94234e-06
0.7258,0,8.7081e-06,8.94167e-06
0.6839,0,8.80875e-06,9.00037e-06
0.7356,0,8.7317e-06,8.94188e-06
0.7174,0,8.72778e-06,8.94124e-06
0.7228,0,8.74262e-06,8.94141e-06
0.6916,0,8.76739e-06,8.94417e-06
0.6913,0,8.74451e-06,8.94254e-06
0.7212,0,8.72467e-06,8.94126e-06
0.6269,0,8.79331e-06,8.94874e-06
0.7131,0,8.73993e-06,8.94454e-06
0.7415,0,8.73259e-06,8.94206e-06
0.7276,0,8.71704e-06,8.94129e-06
0.7235,0,8.71761e-06,8.94178e-06
0.4999,0,8.85122e-06,8.94276e-06
0.5952,0,8.81839e-06,8.95932e-06
0.706,0,8.73617e-06,8.94119e-06
0.72,0,8.70006e-06,8.94284e-06
0.6722,0,8.78743e-06,8.96057e-06
0.6261,0.0008,8.79251e-06,9.20436e-06
0.6919,0,8.73386e-06,8.94217e-06
0.7708,0,8.70059e-06,8.94279e-06
0.7645,0,8.71936e-06,8.94372e-06
0.7,0,8.7869e-06,8.97994e-06
0.8759,0,8.73484e-06,8.96265e-06
0.562,0,8.8442e-06,8.96657e-06
0.6939,0,8.7751e-06,8.95067e-06
0.7773,0,8.72538e-06,8.9422e-06
0.6905,0,8.74806e-06,8.94252e-06
0.7488,0,8.75165e-06,8.94368e-06
0.6643,0,8.77306e-06,8.94172e-06
0.7594,0,8.72358e-06,8.94198e-06
0.718,0,8.7273e-06,8.9424e-06
0.6593,0,8.80834e-06,8.98311e-06
0.6643,0,8.77294e-06,8.94205e-06
0.8057,0,8.71362e-06,8.94253e-06
0.7205,0,8.80083e-06,8.99259e-06
0.7244,0,8.76063e-06,8.94158e-06
0.6879,0,8.73621e-06,8.94241e-06
0.7534,0,8.72809e-06,8.94163e-06
0.6192,0,8.77763e-06,8.94174e-06
0.6063,0,8.82367e-06,8.97922e-06
0.7112,0,8.72991e-06,8.94134e-06
0.5235,0,8.85076e-06,8.96423e-06
0.6875,0,8.73633e-06,8.94174e-06
0.7567,0,8.72186e-06,8.94163e-06
0.6895,0,8.74726e-06,8.94221e-06
0.6488,0,8.83306e-06,9.00788e-06
0.6781,0,8.74068e-06,8.94148e-06
0.7557,0,8.7249e-06,8.94163e-06
0.7681,0,8.71479e-06,8.94181e-06
0.7429,0,8.76859e-06,8.96616e-06
0.7373,0,8.69393e-06,8.94166e-06
0.5924,0,8.79572e-06,8.94902e-06
0.745,0,8.6917e-06,8.94223e-06
0.5592,0,8.85585e-06,9.01468e-06
0.5678,0,8.80087e-06,8.94538e-06
0.664,0,8.7791e-06,8.94268e-06
0.623,0,8.78965e-06,8.945e-06
0.9156,0,8.6712e-06,8.94116e-06
0.736,0,8.6961e-06,8.94194e-06
0.7041,0,8.73402e-06,8.94154e-06
0.7048,0,8.78311e-06,8.97712e-06
0.6823,0,8.77937e-06,8.95691e-06
0.651,0,8.81013e-06,8.97105e-06
0.7183,0,8.76387e-06,8.95078e-06
0.7361,0,8.74145e-06,8.94154e-06
0.7089,0,8.72948e-06,8.9422e-06
0.6986,0,8.75981e-06,8.94163e-06
0.67,0,8.7496e-06,8.94178e-06
0.6363,0,8.7856e-06,8.94196e-06
0.6717,0,8.7511e-06,8.94152e-06
0.6862,0,8.75869e-06,8.9415e-06
0.6234,0,8.77106e-06,8.94129e-06
0.6036,0,8.80378e-06,8.94283e-06
0.6943,0,8.7325e-06,8.94287e-06
0.6628,0,8.78477e-06,8.94366e-06
0.6955,0,8.73888e-06,8.94166e-06
0.6709,0,8.7674e-06,8.94159e-06
0.718,0,8.72764e-06,8.95032e-06
0.6968,0,8.75473e-06,8.94168e-06
0.7302,0,8.73247e-06,8.94261e-06
0.6747,0,8.77467e-06,8.94479e-06
0.5912,0,8.78426e-06,8.94141e-06
0.633,0,8.79737e-06,8.95282e-06
0.669,0,8.73407e-06,8.94108e-06
0.6447,0,8.74408e-06,8.94182e-06
0.6106,0,8.83573e-06,8.98187e-06
0.7371,0,8.74216e-06,8.94288e-06
0.9912,0,8.50832e-06,8.94105e-06
0.7185,0,9.74145e-06,9.00315e-06
0.7253,0,8.75132e-06,8.94228e-06
0.6179,0,8.76765e-06,8.9423e-06
0.7067,0,8.74715e-06,8.9426e-06
0.5597,0,8.81729e-06,8.94118e-06
0.7157,0,8.76498e-06,8.94331e-06
0.712,0,8.72719e-06,8.94383e-06
0.695,0,8.76838e-06,8.94715e-06
0.5741,0,8.8479e-06,9.00397e-06
0.6593,0,8.79553e-06,8.94791e-06
0.6801,0,8.73879e-06,8.94141e-06
0.9593,0,8.72906e-06,9.05985e-06
0.7214,0,8.75414e-06,8.94204e-06
0.7297,0,8.75575e-06,8.94231e-06
0.6439,0,8.78077e-06,8.94359e-06
0.5826,0,8.79854e-06,8.94164e-06
0.5847,0,8.81875e-06,8.94304e-06
0.7243,0,8.74791e-06,8.94375e-06
0.6956,0,8.73482e-06,8.9418e-06
0.679,0,8.75634e-06,8.94232e-06
0.6366,0,8.8336e-06,8.99207e-06
0.6368,0,8.8074e-06,8.96644e-06
0.7105,0,8.7409e-06,8.94171e-06
0.6974,0,8.74674e-06,8.9422e-06
0.5725,0,8.82412e-06,8.9622e-06
0.6554,0,8.7569e-06,8.94153e-06
0.6374,0,8.78614e-06,8.9492e-06
0.6948,0,8.74692e-06,8.94165e-06
0.709,0,8.77265e-06,8.95809e-06
0.6801,0,8.77682e-06,8.94403e-06
0.7163,0,8.73002e-06,8.94197e-06
0.6946,0,8.71834e-06,8.94152e-06
0.6735,0,8.75434e-06,8.94129e-06
0.5679,0,8.843e-06,9.00264e-06
0.6911,0,8.76556e-06,8.94423e-06
0.649,0.001,8.78112e-06,9.18349e-06
0.665,0,8.75837e-06,8.94276e-06
0.6463,0,8.77391e-06,8.94289e-06
0.7207,0,8.74925e-06,8.94485e-06
0.658,0,8.76206e-06,8.94165e-06
0.6661,0,8.77882e-06,8.9439e-06
0.7112,0,8.7641e-06,8.95942e-06
0.7302,0,8.74549e-06,8.94227e-06
0.6842,0,8.73471e-06,8.94172e-06
0.7348,0,8.7428e-06,8.94277e-06
0.7068,0,8.77218e-06,8.947e-06
0.5703,0,8.81133e-06,8.94213e-06
0.6945,0,8.7767e-06,8.95114e-06
0.6807,0,8.77206e-06,8.95146e-06
0.6725,0,8.7973e-06,8.95004e-06
0.7128,0,8.74234e-06,8.94254e-06
0.7031,0,8.73624e-06,8.94275e-06
0.5808,0,8.85436e-06,9.00794e-06
0.9895,0,8.52755e-06,8.94275e-06
0.5375,0,8.80628e-06,8.94243e-06
0.7028,0,8.73004e-06,8.94176e-06
0.6192,0,8.79436e-06,8.94231e-06
0.7061,0,8.74304e-06,8.94211e-06
0.6816,0,8.75187e-06,8.94249e-06
0.6758,0,8.80753e-06,9.01172e-06
0.6117,0,8.80174e-06,8.95684e-06
0.6038,0,8.8017e-06,8.95486e-06
0.6474,0,8.78923e-06,8.95419e-06
0.6673,0,8.76722e-06,8.9438e-06
0.7294,0,8.7126e-06,8.94235e-06
0.7767,0,8.69589e-06,8.9432e-06
0.6072,0,8.77395e-06,8.94198e-06
0.6292,0,8.78662e-06,8.9418e-06
0.661,0,8.83259e-06,9.02393e-06
0.6583,0,8.76582e-06,8.94254e-06
0.6553,0.0006,8.81919e-06,9.11689e-06
0.6454,0,8.78857e-06,8.94222e-06
0.7331,0,8.70077e-06,8.94179e-06
0.7103,0,8.72278e-06,8.94207e-06
0.7293,0,8.75236e-06,8.94163e-06
0.7115,0,8.74354e-06,8.94166e-06
0.7081,0,8.74361e-06,8.94167e-06
0.7323,0,8.74506e-06,8.94327e-06
0.6454,0,8.81916e-06,8.99527e-06
0.6536,0,8.78694e-06,8.94219e-06
0.6118,0,8.80487e-06,8.94256e-06
0.6722,0,8.78976e-06,8.94236e-06
0.6062,0,8.8134e-06,8.96735e-06
0.7059,0,8.76115e-06,8.94301e-06
0.6692,0,8.76679e-06,8.94209e-06
0.6389,0,8.78622e-06,8.94266e-06
0.7335,0,8.7528e-06,8.94187e-06
0.5886,0,8.79098e-06,8.94175e-06
0.7691,0,8.73332e-06,8.95682e-06
0.6324,0,8.78866e-06,8.94164e-06
0.7464,0,8.78015e-06,8.96393e-06
0.6909,0,8.75144e-06,8.9418e-06
0.5692,0,8.80486e-06,8.94124e-06
0.7206,0,8.7509e-06,8.9422e-06
0.6176,0,8.80023e-06,8.94129e-06
0.731,0,8.73406e-06,8.94178e-06
0.9919,0,8.48922e-06,8.94156e-06
0.7303,0,8.75876e-06,8.94728e-06
0.6314,0,8.79853e-06,8.94208e-06
0.7002,0,8.7471e-06,8.9416e-06
0.6485,0,8.7826e-06,8.94222e-06
0.7021,0,8.77001e-06,8.94641e-06
0.6872,0,8.77575e-06,8.94605e-06
0.71,0,8.73882e-06,8.94178e-06
0.7371,0,8.72203e-06,8.94357e-06
0.6331,0,8.78501e-06,8.9412e-06
0.6675,0,8.77524e-06,8.94113e-06
0.6638,0,8.75377e-06,8.94233e-06
0.6839,0,8.74266e-06,8.94149e-06
0.733,0,8.72229e-06,8.94265e-06
0.6415,0,8.74567e-06,8.94163e-06
0.6149,0,8.79389e-06,8.94468e-06
0.698,0,8.78267e-06,8.96394e-06
0.6369,0,8.7869e-06,8.95003e-06
0.7019,0,8.72824e-06,8.94151e-06
0.6603,0,8.76713e-06,8.94167e-06
0.7038,0,8.74112e-06,8.9421e-06
0.586,0,8.78343e-06,8.94134e-06
0.7211,0,8.7336e-06,8.94201e-06
0.7337,0,8.7257e-06,8.94223e-06
0.7567,0,8.72332e-06,8.94334e-06
0.601,0,8.78579e-06,8.94165e-06
0.6061,0,8.77295e-06,8.94186e-06
0.6589,0,8.76559e-06,8.94185e-06
0.632,0,8.79723e-06,8.94411e-06
0.6457,0,8.79544e-06,8.96097e-06
0.7161,0,8.74049e-06,8.9431e-06
0.5939,0,8.79039e-06,8.9416e-06
0.7108,0,8.78768e-06,8.96041e-06
0.7464,0,8.71017e-06,8.94157e-06
0.6976,0,8.73566e-06,8.94141e-06
0.7124,0,8.72318e-06,8.94174e-06
0.6528,0,8.75931e-06,8.9429e-06
0.7346,0,8.71627e-06,8.94135e-06
0.6774,0,8.7442e-06,8.94181e-06
0.7296,0,8.71643e-06,8.94163e-06
0.6929,0,8.73503e-06,8.94115e-06
0.6466,0,8.75893e-06,8.9421e-06
0.6307,0,8.77163e-06,8.9421e-06
0.7452,0,8.70131e-06,8.94146e-06
0.6278,0,8.77388e-06,8.94172e-06
0.7116,0,8.99207e-06,8.96898e-06
0.6164,0,8.77227e-06,8.94161e-06
0.7416,0,8.72773e-06,8.9422e-06
0.7096,0,8.72842e-06,8.94137e-06
0.6131,0,8.80416e-06,8.95316e-06
0.6357,0,8.78235e-06,8.94142e-06
0.7045,0,8.72933e-06,8.9416e-06
0.6432,0,8.76272e-06,8.94196e-06
0.6436,0,8.75593e-06,8.94225e-06
0.7481,0,8.6883e-06,8.94301e-06
0.5389,0,8.78932e-06,8.94264e-06
0.7136,0,8.72438e-06,8.94186e-06
0.6126,0,8.85836e-06,9.02404e-06
0.6941,0,8.71896e-06,8.94147e-06
0.6758,0,8.77334e-06,8.96624e-06
0.731,0,8.71923e-06,8.94168e-06
0.7606,0,8.6972e-06,8.9423e-06
0.745,0,8.69137e-06,8.94142e-06
0.6979,0,8.7266e-06,8.94168e-06
0.7028,0,8.72545e-06,8.94115e-06
0.6176,0,8.77003e-06,8.9413e-06
0.6686,0,8.81975e-06,8.9877e-06
0.7019,0,8.72071e-06,8.94193e-06
0.77,0,8.75569e-06,8.94313e-06
0.7108,0,8.71103e-06,8.94224e-06
0.6133,0,8.76351e-06,8.94164e-06
0.6619,0,8.75798e-06,8.94187e-06
0.714,0,8.73364e-06,8.94201e-06
0.7188,0,8.72493e-06,8.9411e-06
0.7228,0,8.7158e-06,8.94168e-06
0.6399,0,8.7611e-06,8.94266e-06
0.6884,0,8.73103e-06,8.94228e-06
0.6499,0,8.76558e-06,8.94257e-06
0.6224,0,8.77703e-06,8.94221e-06
0.7296,0,8.71717e-06,8.94245e-06
0.6771,0.0008,8.73798e-06,9.19433e-06
0.7202,0,8.71254e-06,8.94177e-06
0.7076,0,8.73172e-06,8.94243e-06
0.752,0,8.72618e-06,8.94144e-06
0.7054,0,8.72649e-06,8.94176e-06
0.6622,0,8.74565e-06,8.94119e-06
0.722,0,8.72028e-06,8.94201e-06
0.8227,0,8.74377e-06,8.95633e-06
0.7447,0,8.73752e-06,8.94274e-06
0.6589,0,8.7476e-06,8.94183e-06
0.6426,0,8.7709e-06,8.94219e-06
0.7501,0,8.7235e-06,8.94251e-06
0.7427,0,8.71274e-06,8.94221e-06
0.7492,0,8.71323e-06,8.94298e-06
0.7165,0,8.72199e-06,8.94389e-06
0.6848,0,8.73645e-06,8.94202e-06
0.73,0,8.73143e-06,8.94265e-06
0.5308,0,8.84637e-06,8.97789e-06
0.7476,0,8.71163e-06,8.94177e-06
0.7016,0,8.73629e-06,8.94217e-06
0.734,0,8.7148e-06,8.94363e-06
0.7564,0,8.72645e-06,8.94198e-06
0.6283,0,8.76303e-06,8.94195e-06
0.7337,0,8.71062e-06,8.94231e-06
0.7771,0,8.73e-06,8.94236e-06
0.7277,0,8.72117e-06,8.94276e-06
0.641,0,8.76346e-06,8.94232e-06
0.7577,0,8.72477e-06,8.94247e-06
0.6962,0,8.7359e-06,8.94184e-06
0.7167,0,8.73104e-06,8.94241e-06
0.7559,0,8.7211e-06,8.94203e-06
0.7159,0,8.72642e-06,8.94142e-06
0.7133,0,8.72785e-06,8.94141e-06
0.6995,0,8.83792e-06,9.0611e-06
0.6808,0,8.82761e-06,9.02892e-06
0.7379,0,8.71337e-06,8.94275e-06
0.6937,0,8.76539e-06,8.94221e-06
0.7063,0,8.72455e-06,8.94152e-06
0.7874,0,8.78337e-06,9.00544e-06
0.7085,0,8.71226e-06,8.94236e-06
0.6835,0,8.7707e-06,8.94448e-06
0.593,0,8.77707e-06,8.9431e-06
0.5765,0,8.80451e-06,8.96161e-06
0.6426,0,8.75775e-06,8.94257e-06
0.7309,0,8.74966e-06,8.94976e-06
0.693,0,8.83553e-06,9.02261e-06
0.7352,0,8.7264e-06,8.9417e-06
0.7278,0,8.72963e-06,8.94225e-06
0.6443,0,8.79141e-06,8.95219e-06
0.7347,0,8.698e-06,8.94165e-06
0.6852,0,8.75943e-06,8.94762e-06
0.7008,0,8.73564e-06,8.94244e-06
0.6497,0,8.77613e-06,8.94244e-06
0.6257,0,8.74699e-06,8.94198e-06
0.7484,0,8.72403e-06,8.94174e-06
0.7399,0,8.71348e-06,8.94272e-06
0.6191,0,8.83648e-06,8.9849e-06
0.7328,0,8.71518e-06,8.9423e-06
0.6546,0,8.77632e-06,8.94327e-06
0.6969,0,8.73433e-06,8.9429e-06
0.6972,0,8.74364e-06,8.94185e-06
0.7461,0,8.74508e-06,8.95048e-06
0.7428,0,8.69575e-06,8.94274e-06
0.7231,0,8.70968e-06,8.94262e-06
0.7428,0,8.71598e-06,8.94244e-06
0.7151,0,8.70448e-06,8.9419e-06
0.7286,0,8.71517e-06,8.94271e-06
0.6233,0,8.83832e-06,9.025e-06
0.9974,0,8.45478e-06,8.94173e-06
0.6482,0,8.77022e-06,8.9434e-06
0.7324,0,8.70064e-06,8.9423e-06
0.7473,0,8.92478e-06,8.94241e-06
0.7424,0,8.71682e-06,8.94184e-06
0.7197,0,8.71312e-06,8.94197e-06
0.7269,0,8.70499e-06,8.94271e-06
0.7094,0,8.7383e-06,8.94201e-06
0.7377,0,8.73171e-06,8.9443e-06
0.7499,0,8.72697e-06,8.94246e-06
0.7099,0,8.73472e-06,8.94276e-06
0.6355,0,8.77067e-06,8.94219e-06
0.7037,0,8.72579e-06,8.94201e-06
0.7091,0,8.77801e-06,8.95428e-06
