rate_hits,cycles_leak,cycles_decode,total_time
0.01,1758.23,48674,0.00561966
0.99,1716.91,48669.1,0.00561444
1,1706.66,48642.3,0.00561034
1,1720.44,48670.5,0.00561566
0.59,1707.4,48671,0.00561417
1,1719.94,48669.8,0.00561491
1,1723.68,48675.7,0.00561599
1,1715.56,48671.9,0.00561491
1,1723.76,48666.7,0.0056147
1,1714.48,48671,0.00561436
0.82,1730.96,48663.8,0.0056158
0.98,1729.18,48670,0.00561578
0.56,1711.07,48671,0.00561399
1,1714.28,48670.7,0.00561487
0.98,1731.43,48839.4,0.00563551
0,1769.27,48673.1,0.00562061
1,1717.38,48667.9,0.00561564
0.88,1723.62,48661.5,0.00561424
0,1738.75,48667.3,0.00561656
0,1717.95,48667,0.0056142
0.01,1721.82,48669.2,0.00561487
0.82,1713.61,48661.8,0.00561415
0,1719.36,48671.2,0.00561507
1,1718.16,48665.4,0.00561407
1,1722.04,48668.2,0.00561481
0.99,1710.35,48667.1,0.00561349
0.02,1718.58,48669.8,0.00561475
1,1711.2,48668.9,0.00561378
0.01,1715.56,48659.3,0.00561375
0.27,1733.98,48844.6,0.00563597
0.02,1721.99,48672.2,0.0056157
0,1718.58,48666.6,0.00561431
1,1724.15,48668.3,0.00561514
0.92,1714.4,48671.3,0.00561508
0.01,1767.72,48669.1,0.0056207
0.01,1715.84,48668.5,0.00561423
0,1766.83,48671,0.0056204
1,1711.21,48670.5,0.00561451
0,1736.91,48657.6,0.00561525
0.34,1711.05,48670.4,0.00561404
1,1722.16,48669.8,0.00561505
0,1773.38,48670.1,0.00562074
1,1710.79,48670.4,0.00561391
1,1710.04,48669.8,0.00561373
0.96,1777.8,49085.7,0.00566759
0,1706.34,48672.1,0.00561403
0.99,1721.01,48669.9,0.00561512
0.01,1703.87,48668.6,0.00561312
1,1724.07,48671.1,0.00561657
1,1708.91,48671.1,0.005614
0.82,1714.76,48665.6,0.00561378
0.93,1714.27,48671.8,0.00561494
0.53,1710.84,48672.3,0.00561415
1,1716.01,48672.6,0.00561466
0,1756.71,48663.1,0.00561846
1,1704.57,48672.2,0.00561392
0.3,1712.82,48670.3,0.00561423
1,1710.47,48671.1,0.00561392
0.75,1717.42,48669.5,0.00561483
0,1780.22,48865.2,0.00564405
1,1712.57,48667.2,0.00561377
0.82,1725.61,48670.4,0.00561552
1,1716.88,48671.1,0.00561469
0.03,1710.87,48671,0.005614
1,1719.2,48672.8,0.00561515
1,1719.77,48667.6,0.00561452
1,1720.73,48676.6,0.0056158
0,1720.58,48668,0.00561471
1,1717.16,48662.7,0.00561383
0,1712.28,48669.3,0.00561399
0,1704.2,48670.9,0.00561326
1,1711.08,48672.8,0.00561434
0.28,1708.62,48670.6,0.00561389
1,1706.58,48668.4,0.0056141
0,1781.58,48881.8,0.00564575
1,1730.5,48672.6,0.0056164
1,1703.46,48671.8,0.00561318
0,1718.24,48671.2,0.00561474
1,1713.57,48668.7,0.00561487
0.97,1721.13,48667.1,0.00561464
