rate_hits,cycles_leak,cycles_decode,total_time
0,1583.81,48685.9,0.0056015
0,1594.7,48689.8,0.00560239
0,1581.14,48682.1,0.00560089
0,1585.27,48684.6,0.00560089
0,1582.66,48696.9,0.00560343
0,1593.38,48683.1,0.0056016
0,1586.98,48687.9,0.00560141
0.01,1584.86,48686.3,0.00560105
0,1581.09,48676.4,0.00560046
0,1582.72,48686.4,0.00560126
0,1586.66,48680.5,0.00560051
0,1583.75,48695.7,0.00560229
0,1582.37,48676.1,0.00559999
0.01,1593.54,48689.6,0.00560237
0,1581.41,48685,0.00560115
0,1589.24,48683.3,0.00560116
0.01,1586.86,48684.7,0.00560102
0,1586.27,48679.7,0.00560083
0,1581.24,48678.3,0.0056
0,1587.74,48681.1,0.00560076
0,1584.08,48682.7,0.00560201
0,1583.56,48684.4,0.00560138
0,1579.22,48685.4,0.0056011
0.01,1596.29,48680.4,0.00560184
0,1583.58,48683.9,0.00560054
0,1587.2,48695.2,0.00560226
0,1604.41,48701.7,0.00560497
0,1582.41,48687.8,0.00560243
0,1586.07,48689.8,0.00560153
0.01,1592.35,48687,0.00560182
0,1589.52,48688,0.0056017
0,1580.75,48680.3,0.0056005
0,1586.27,48685,0.00560135
0,1593.92,48678.4,0.00560122
0,1591.05,48687.6,0.00560187
0.02,1581.62,48679.5,0.00559994
0,1586.38,48686.8,0.00560123
0,1582.55,48684.5,0.00560102
0,1590.26,48683.8,0.00560131
0,1584.31,48688.3,0.00560264
0.01,1581.53,48666.4,0.0055984
0,1589.95,48694.1,0.00560259
0,1587.5,48683.5,0.00560128
0,1587.72,48682.3,0.00560091
0.01,1583.67,48683.9,0.00560075
0,1588.72,48685.4,0.0056014
0,1586.91,48685.7,0.00560119
0,1585.25,48679.6,0.00560034
0,1578.12,48689.5,0.00560075
0.01,1590.09,48687.8,0.00560175
0,1581.22,48691.8,0.00560195
0.02,1591.81,48685.2,0.00560166
0.02,1598.33,48682.3,0.00560204
0.01,1581.89,48682.3,0.00560079
0,1597.39,48854.8,0.00562125
0,1581.96,48685.6,0.0056012
0,1596.92,48692,0.00560296
0,1583.84,48691.1,0.00560314
0,1587.45,48675.7,0.00560063
0,1593.19,48683.4,0.00560165
0,1592.47,48691.8,0.00560244
0,1584.55,48684.6,0.00560076
0,1579.79,48684.9,0.00560101
0,1589.99,48691.4,0.0056024
0,1581.66,48674.5,0.00559976
0,1585.02,48686,0.00560097
0,1585.82,48688.8,0.00560193
0,1593.67,48683.2,0.00560165
0,1583.92,48687.2,0.00560098
0,1636.32,49321.6,0.00567779
0.01,1580.74,48678.7,0.00559972
0.02,1584.55,48689.2,0.00560225
0,1598.4,48695.4,0.00560359
0.01,1597.46,48686.5,0.00560243
0.02,1588.16,48681.8,0.0056008
0.01,1597.48,48697.3,0.00560363
0,1578.9,48683.5,0.00560016
0,1587.22,48685,0.0056011
0,1583.37,48695.4,0.00560237
0,1582.05,48688.6,0.00560198
0,1583.61,48684,0.00560066
0,1580.41,48685.1,0.0056004
0,1592.19,48683,0.0056014
0,1584.35,48688.1,0.00560121
0,1604.23,48895.5,0.00562647
0.02,1588.66,48686,0.0056014
0,1601.93,48704.6,0.00560494
0,1588.11,48689.1,0.00560209
0,1580.65,48691,0.00560105
0,1598.31,48687.6,0.00560264
0,1586.93,48690.2,0.00560168
0,1590.02,48689.1,0.00560355
0,1578.92,48686.1,0.00560075
0,1580.77,48687.7,0.00560116
0,1577.94,48686.1,0.00560088
0.01,1587.97,48691.8,0.00560203
0,1579.64,48687,0.00560106
0,1588.32,48679.4,0.00560058
0,1585.24,48704,0.00560306
0,1618.07,48926.9,0.00563165
0.01,1581.18,48677.1,0.00560008
0,1583.44,48693.8,0.00560261
0,1581.53,48674.1,0.00559996
0,1587.61,48681.1,0.00560135
0,1597.34,48684.8,0.00560227
0,1584.33,48692.2,0.00560204
0,1581.05,48687.1,0.00560085
0,1591.19,48693.1,0.00560249
0,1583.99,48678.6,0.00560078
0,1586.69,48679.6,0.00560072
0.01,1581.01,48679.3,0.00560138
0.01,1593.05,48687.1,0.00560202
0,1585.31,48689.9,0.0056015
0.01,1583.51,48685,0.00560073
0,1631.2,49099.7,0.00565226
0,1603.69,48685.7,0.00560309
0,1582.98,48695,0.00560246
0.01,1581.22,48680.6,0.00560078
0,1592.14,48688.9,0.0056022
0.01,1590.73,48672,0.00560001
0,1584.86,48670.3,0.00559958
0,1588.11,48669.9,0.00559949
0,1608.31,48685.7,0.00560355
0,1581.35,48685.1,0.00560206
0,1581.23,48687.4,0.00560147
0.01,1592.68,48690.4,0.00560228
0,1582.92,48684.7,0.0056011
0,1596.22,48680,0.00560155
0,1597.29,48691.3,0.00560301
0,1608.77,48932.4,0.00563115
0,1583.06,48693.1,0.00560158
0,1586.9,48695.4,0.00560232
0.02,1590.98,48690.1,0.00560211
0.01,1593.35,48689.4,0.00560233
0,1587.97,48687.8,0.00560151
0,1605.04,48690.2,0.00560373
0,1586.1,48686.6,0.00560134
0,1586.52,48694.1,0.00560255
0.01,1591.93,48685.6,0.00560169
0.01,1605.38,48685.8,0.00560322
0,1592.05,48693.1,0.00560292
0.01,1586.43,48685.9,0.00560159
0.02,1582.38,48682.5,0.00560032
0,1595.41,48696.7,0.00560382
0,1617.07,48881.4,0.00562649
0.01,1588.17,48678.7,0.00560085
0,1595.01,48714.8,0.00560528
0.01,1594.2,48692,0.00560269
0.01,1588.85,48680,0.00560103
0,1593.35,48696.9,0.00560312
0,1583.6,48677.8,0.00559987
0,1591.29,48690.2,0.00560218
0,1585.41,48685.8,0.00560103
0,1595.46,48688,0.00560235
0.01,1599.49,48694.3,0.00560354
0.01,1591.5,48685,0.00560155
0,1585.76,48688.8,0.005603
0,1591.5,48691.5,0.00560231
0.01,1592.39,48679.5,0.00560098
0,1953.3,49241.9,0.00570395
0,1587.25,48685.7,0.00560118
0.01,1596.51,48688.5,0.00560261
