rate_hits,cycles_leak,cycles_decode,total_time
0,268.527,93699.2,0.0104574
0,270.075,93671.9,0.0104545
0,270.131,93665.5,0.0104538
0,270.201,93718,0.010459
0,269.512,93684.2,0.0104551
0,271.931,93645.1,0.0104517
0,270.566,93621.3,0.010449
0,269.074,93615.5,0.0104482
0,268.471,93695.5,0.0104563
0,267.605,93672.2,0.0104542
0,269.463,93693.9,0.0104569
0,269.098,93716.8,0.0104587
0,270.702,93733.7,0.0104615
0,270.095,93718.4,0.0104597
0,269.322,93742.3,0.0104616
0,268.893,93832.3,0.0104723
0,271.255,93740.6,0.0104623
0,267.797,93810.5,0.010469
0,271.342,93787.1,0.0104675
0,269.902,93734,0.0104607
0,265.969,93801.8,0.0104678
0,269.803,93756.6,0.0104632
0,266.835,93839.2,0.0104727
0,268.677,93812.2,0.0104699
0,271.307,93770.1,0.0104656
0,269.018,93771.1,0.0104647
0,270.44,93729.6,0.0104603
0,273.763,93725.7,0.0104602
0,272.85,93811.8,0.0104697
0,273.532,93804.8,0.0104697
0,268.736,93738,0.010461
0,269.333,93692.5,0.0104561
0,268.75,93746.1,0.0104626
0,268.371,93760,0.0104634
0,275.232,93799.7,0.0104686
0,269.575,93795.9,0.0104682
0,266.677,93803.1,0.0104687
0,268.432,93828.9,0.0104711
0,268.281,93793.5,0.0104678
0,270.775,93850.6,0.0104738
0,273.209,93843.7,0.0104733
0,272.879,94173.9,0.0105101
0,268.877,93874.5,0.0104769
0,268.723,93840.2,0.010473
0,269.453,93863.5,0.0104756
0,269.379,93891.3,0.0104788
0,269.906,93842.9,0.0104735
0,270.264,93785,0.0104664
0,272.011,93885.1,0.0104784
0,270.193,93798,0.0104679
0,268.13,93792.9,0.0104677
0,268.556,93857,0.0104742
0,268.117,93821.8,0.0104709
0,271.547,93876.1,0.0104767
0,269.086,93836.1,0.0104719
0,271.722,93725,0.0104606
0,268.704,93799.2,0.0104678
0,268.636,93700.5,0.0104568
0,268.29,93740.6,0.010462
0,269.948,93820.1,0.0104709
0,267.248,93834.5,0.0104716
0,267.211,93874.6,0.010476
0,268.297,93857.9,0.010475
0,269.112,93816.6,0.0104698
0,271.29,93856.2,0.0104751
0,273.109,93781.4,0.0104663
0,269.455,93839.8,0.0104724
0,269.292,93964.7,0.0104864
0,267.779,93817.7,0.0104697
0,268.781,93924,0.0104824
0,268.96,93832,0.0104715
0,268.892,93793.3,0.0104672
0,268.695,93796.6,0.0104676
0,269.237,93769.5,0.0104646
0,268.515,93804,0.0104683
0,267.435,93761.1,0.0104641
0,270.745,93742.6,0.0104625
0,268.658,93825.9,0.0104708
0,268.375,93806.5,0.0104693
0,269.075,93844,0.0104728
0,268.147,93807.9,0.0104694
0,270.261,93799.1,0.0104686
0,268.605,93799,0.0104684
0,267.238,93844.6,0.0104733
0,271.956,93839.4,0.0104727
0,270.101,93840.8,0.0104726
0,269.397,93755.1,0.010463
0,269.592,93764.4,0.0104647
0,270.234,93797.7,0.0104685
0,270.814,93804,0.0104686
0,269.002,93796.6,0.0104676
0,271.695,93818.1,0.010471
0,270.821,93734.7,0.0104609
0,269.943,94004.5,0.010491
0,273.026,93775.4,0.0104657
0,267.316,93824.5,0.0104705
0,270.173,93821.6,0.0104711
0,272.308,93831.3,0.0104718
0,269.036,93781.2,0.0104658
0,269.157,93727.5,0.0104606
0,268.229,93748.7,0.0104628
0,267.695,93711.1,0.010458
0,269.548,93808.6,0.010469
0,271.305,93740,0.0104615
0,270.601,93785.2,0.0104665
0,267.556,93755.9,0.0104629
0,268.651,93823.2,0.0104705
0,268.99,93845,0.0104736
0,268.199,93888.7,0.0104777
0,270.199,93880.4,0.0104777
0,268.385,93868.4,0.0104755
0,268.803,93850.5,0.0104745
0,270.865,93878.7,0.0104776
0,267.957,93935.4,0.0104835
0,267.613,93901.4,0.0104797
0,271.407,93903.8,0.0104803
0,268.762,93915.4,0.0104807
0,272.548,93889,0.0104789
0,271.504,93931.9,0.0104836
0,272.087,94133.8,0.0105055
0,268.118,93915.5,0.0104813
0,268.011,93874.1,0.0104761
0,271.578,93810.7,0.0104694
0,272.019,93870.6,0.0104768
0,271.425,93882.7,0.0104781
0,266.924,93850.1,0.0104739
0,270.739,93849.3,0.0104736
0,266.514,93798.8,0.0104682
0,266.908,93906.2,0.0104802
0,268.32,93810.6,0.010469
0,269.391,93807.6,0.0104695
0,267.943,93771,0.0104646
0,267.795,93734,0.0104605
0,271.557,93735.9,0.0104611
0,268.346,93773.8,0.010465
0,269.143,93793.8,0.0104672
0,267.469,93835.3,0.0104717
0,268.31,93873.4,0.010476
0,267.476,93817.9,0.0104697
0,268.974,93817.1,0.0104698
0,271.597,93832.9,0.0104726
0,270.125,93800.3,0.0104688
0,270.967,93794.4,0.0104675
0,269.306,93827.2,0.0104717
0,270.54,93790.8,0.0104678
0,272.037,93635.6,0.0104508
0,268.454,93761.7,0.0104643
0,272.8,93773,0.0104661
0,268.658,93823.5,0.0104705
0,270.904,93785.7,0.0104666
0,267.71,93685.6,0.0104551
0,269.573,93817.9,0.01047
0,267.048,93774.9,0.0104649
0,269.773,93800.7,0.0104681
0,268.65,93914.6,0.0104806
