rate_hits,cycles_leak,cycles_decode,total_time
0.01,1241.98,48741.6,0.0129671
0,1203.44,48723,0.0129621
0,1223.02,48730.9,0.0129651
0.09,1222,48735.9,0.0129644
0.05,1213.24,48736.2,0.0129653
0,1205.54,48733.1,0.0129631
0,1224.7,48831.4,0.0129869
0.02,1210.81,48738.5,0.0129659
0,1222.91,48736.9,0.0129649
0.17,1214.54,48736.2,0.0129642
0,1211.52,48731.4,0.0129626
0,1206.8,48733.8,0.0129628
0,1241.03,48737.9,0.0129657
0.08,1201.14,48725.2,0.0129616
0.03,1259.77,48993.6,0.0130389
0.03,1202.96,48735.4,0.0129631
0.02,1230.82,48732.3,0.0129654
0.08,1228.9,48743.4,0.0129657
0.01,1217.24,48722.6,0.0129637
0,1217.66,48734.1,0.0129639
0,1226.58,48736.7,0.0129656
0,1242.46,48826,0.0129887
0,1236.98,48749.4,0.0129686
0.04,1206.54,48735.5,0.0129625
0,1244.93,48745.4,0.0129706
0,1239.37,48731.3,0.0129671
0,1209.13,48737.4,0.0129632
0.03,1212.96,48739.6,0.0129643
0,1236.09,48819.2,0.0129882
0,1211.79,48736.5,0.0129644
0.02,1203.12,48738.4,0.0129633
0,1210.6,48742.1,0.0129657
0,1217.16,48737.7,0.012964
0.03,1221.31,48731,0.0129651
0,1218.11,48738.2,0.0129647
0,1231.33,48912.9,0.0130123
0.06,1217.03,48738.8,0.0129657
0.04,1220.31,48739.6,0.0129655
0.03,1201.72,48732.6,0.0129624
0.04,1220.16,48732.5,0.0129641
0,1204.31,48736.4,0.0129636
0,1203.06,48743.3,0.0129637
0.06,1239.01,48798.3,0.0129869
0.02,1223.78,48730.4,0.0129647
0.03,1209.36,48738,0.0129645
0,1211.41,48735.8,0.0129639
0,1211.65,48741.3,0.0129649
0.02,1238.67,48741.6,0.0129682
0,1218.82,48732.5,0.0129644
0.05,1137.37,48817,0.0129755
0.02,1199.26,48741.7,0.0129646
0,1219.41,48737.2,0.0129651
0.01,1203.63,48726.4,0.0129627
0.01,1236.72,48732.8,0.0129667
0.06,1195.98,48742.9,0.0129637
0,1225,48723.3,0.012964
0,1235.04,49044.6,0.0130415
0,1214.42,48741.7,0.0129659
0,1199.73,48740.8,0.0129637
0.03,1207.6,48737.8,0.0129636
0.04,1214.95,48729.1,0.0129635
0,1210.41,48790.1,0.0129702
0,1217.03,48736.8,0.0129652
0.04,1203.38,48730.9,0.0129626
0,1229.19,48737,0.0129703
0.02,1225.95,48733.1,0.0129654
0.12,1205.93,48739,0.0129632
0.03,1211.3,48738.9,0.0129646
0.11,1210.34,48735.8,0.0129638
0.03,1216.37,48724.9,0.012963
0.01,1207.8,48734.4,0.0129638
0.01,1220.71,48823.1,0.0129873
0.04,1227.87,48741.8,0.0129677
0.09,1236.93,48736.8,0.0129672
0.06,1216.7,48726.5,0.0129638
0.01,1200.6,48734.1,0.0129628
0.07,1239.41,48730.3,0.0129677
0.01,1203.59,48726,0.0129632
0,1229.46,48918.3,0.013012
0.04,1207.8,48732.4,0.0129636
0,1243.2,48722.1,0.0129657
0.01,1207.92,48744.6,0.0129651
0.02,1238.26,48722,0.0129655
0.01,1217.58,48736.8,0.0129648
0,1231.44,48722.6,0.0129652
0,1216.87,48832.8,0.0129867
0.04,1226.18,48739.8,0.0129667
0,1222.78,48744.7,0.0129671
0.03,1211.78,48742.9,0.0129657
0.02,1212.95,48735.5,0.012965
0.02,1213.31,48731.1,0.0129628
0,1233.26,48718.2,0.0129641
0.01,1224.79,48809.4,0.0129857
0.05,1210.97,48731.1,0.0129645
0.01,1209.71,48738.6,0.0129649
0.11,1228.34,48732,0.0129665
0.02,1209.99,48725.6,0.0129635
0.1,1218.47,48741.3,0.0129662
0.03,1224.58,48743.6,0.0129673
0,1225.28,49034.5,0.0130368
0.06,1212.03,48731.3,0.012964
0,1204.07,48730.1,0.0129624
0,1219.48,48735,0.0129651
0,1245.68,48738.2,0.0129684
0.01,1229.52,48744.5,0.0129679
0.06,1236.29,48732.8,0.0129667
0.02,1243.5,48830.6,0.0129907
0.01,1231.59,48735.9,0.0129672
0.01,1213.2,48741.1,0.0129649
0,1195.37,48736,0.0129626
0.01,1209.92,48731.8,0.0129629
